"primer_apellido","segundo_apellido","primer_nombre","segundo_nombre","id_politico","partido","fecha_inicio","fecha_fin","legislatura","cargo","status","circunscripcion","sexo","fuente","fecha_nac","fecha_inicio_l","fecha_fin_l","fecha_intermedia","ed_asumir_1","ed_asumir","edad_asumir","legislaturas_agrupadas"
"LUSTEMBERG",NA,"CRISTINA",NA,2344,"Frente Amplio",2020-02-15,NA,49,"Diputado","Titular","Montevideo",0,NA,1966-01-12,2020-02-15,2025-02-14,2022-08-16,NA,54,54,"1985-2020"
"LUSTENBERG",NA,"CRISTINA",NA,2344,"Frente Amplio",2015-02-15,NA,48,"Diputado","Titular",NA,0,NA,1966-01-12,2015-02-15,2020-02-14,2017-08-15 12:00:00,NA,49,49,"1985-2020"
"LUZ",NA,"MAXIMILIANO",NA,837,"Partido Colorado",1959-02-15,1963-02-14,38,"Diputado","Titular","Rivera",1,NA,NA,1959-02-15,1963-02-14,1961-02-14,NA,NA,NA,"1934-1973"
"LUZ","LAFON","MARIA",NA,3245,"Partido Nacional",2015-03-01,NA,48,"Concejal","Titular","Flores Ismael Cortinas",0,NA,1954-10-08,2015-02-15,2020-02-14,2017-08-15 12:00:00,NA,60,60,"1985-2020"
"LUZARDO",NA,"ROBERTO",NA,2678,"Frente Amplio",2010-03-01,NA,47,"Concejal","Titular","Canelones San Ramón",1,NA,NA,2010-02-15,2015-02-14,2012-08-15 12:00:00,NA,NA,NA,"1985-2020"
"MAC ALLISTER GREEN","ALLISTER GREEN","ERNESTO",NA,1911,"Frente Amplio",NA,NA,42,"Diputado","Suplente","Colonia",1,NA,NA,1985-02-15,1990-02-14,1987-08-16 12:00:00,NA,NA,NA,"1985-2020"
"MAC COLL","COLL","HECTOR","ALLEM",838,"Partido Nacional",1932-02-15,1933-03-31,31,"Diputado","Titular","Cerro Largo",1,1,1891-06-01,1932-02-09,1933-03-31,1932-09-04,NA,40,40,"1902-1933"
"MAC COLL","COLL","EDUARDO",NA,3391,"Partido Democrata Cristiano",1962-11-25,1962-11-25,38,"Candidato Consejo Nacional de Gobierno",NA,NA,1,NA,NA,1959-02-15,1963-02-14,1961-02-14,NA,NA,NA,"1934-1973"
"MACCIO",NA,"ALBERTO",NA,839,"Partido Colorado",NA,1929-02-14,29,"Diputado","Suplente","Canelones",1,NA,NA,1926-02-09,1929-01-28,1927-08-05,NA,NA,NA,"1902-1933"
"MACCIO",NA,"ALBERTO",NA,839,"Partido Colorado",1929-03-08,1932-02-14,30,"Diputado","Suplente","Canelones",1,NA,NA,1929-02-01,1932-01-29,1930-08-01,NA,NA,NA,"1902-1933"
"MACCIO",NA,"ALBERTO",NA,839,"Partido Colorado",1932-02-15,1933-03-31,31,"Diputado","Titular","Canelones",1,NA,NA,1932-02-09,1933-03-31,1932-09-04,NA,NA,NA,"1902-1933"
"MACEDO",NA,"RAQUEL",NA,840,"Partido Nacional",1985-05-30,1985-07-01,42,"Senador","Suplente",NA,0,NA,1956-07-24,1985-02-15,1990-02-14,1987-08-16 12:00:00,NA,28,28,"1985-2020"
"MACEDO",NA,"LUCIANO",NA,841,"Partido Nacional",1926-02-15,1929-02-14,29,"Diputado","Titular","Treinta y Tres",1,NA,NA,1926-02-09,1929-01-28,1927-08-05,NA,NA,NA,"1902-1933"
"MACEDO",NA,"LUCIANO",NA,841,"Partido Nacional",1929-03-08,1931-03-18,30,"Diputado","Titular","Treinta y Tres",1,NA,NA,1929-02-01,1932-01-29,1930-08-01,NA,NA,NA,"1902-1933"
"MACEDO",NA,"LUCIANO",NA,841,"Partido Nacional",1931-03-20,1932-01-29,30,"Senador","Titular","Treinta y Tres",1,NA,NA,1929-02-01,1932-01-29,1930-08-01,NA,NA,NA,"1902-1933"
"MACEDO",NA,"LUCIANO",NA,841,"Partido Nacional",1932-02-09,1933-03-31,31,"Senador","Titular","Treinta y Tres",1,NA,NA,1932-02-09,1933-03-31,1932-09-04,NA,NA,NA,"1902-1933"
