primer_nombre,segundo_nombre,primer_apellido,segundo_apellido,id_politico,fecha_inicio,fecha_nac,fuente
LUIS,PEDRO,DESTEFANIS,NA,442,1943-02-15,1906,1
LUIS,ROQUE,DICONO,NA,3941,1967-02-15,,
LUIS,SERGIO,BOTANA,NA,233,NA,,
LUIS,VICTOR,SEMINO,NA,1267,1934-05-18,1903,
LUIS,NA,ALBERTO,ZIMINOV,3333,2015-03-01,1950-03-28,
LUIS,NA,ALMAGRO,NA,2315,2015-02-15,1963-06-01,
LUIS,NA,ANDRIOLO,NA,66,1995-02-15,1941-07-17,
LUIS,NA,AOSTALLI,MONTALDO,3658,1926-02-13,1885-09-06,
LUIS,NA,ARAMBURO,NA,2922,2010-03-01,1954-03-20,
LUIS,NA,BARRIOLA,NA,3954,1972-02-15,1909-11-26,
LUIS,NA,BONASSO,NA,216,1903-02-11,,
LUIS,NA,BORJAS,NA,1552,NA,,
LUIS,NA,BREZZO,NA,238,2000-03-01,1939-03-20,
LUIS,NA,CRISCI,NA,1657,NA,1940-03-21,
LUIS,NA,GALVAN,NA,1772,NA,,
LUIS,NA,GAMBARDELLA,NA,588,1950-02-08,,
LUIS,NA,GARIBALDI,NA,3572,1962-11-25,,
LUIS,NA,GIANNATTASIO,NA,2506,1964-03-01,1894-11-19,
LUIS,NA,GIORGI,NA,629,1926-02-15,1896-03-03,
LUIS,NA,GORLERO,NA,3540,1971-11-28,,
LUIS,NA,GORRIARAN,NA,3048,2015-03-01,1990-04-26,
LUIS,NA,HOURCADE,NA,1834,NA,1939-08-25,
LUIS,NA,IGUINI,NA,1838,NA,1927-06-08,
LUIS,NA,KOSTER,NA,3768,1947-02-15,,
LUIS,NA,KUSTER,NA,3765,1938-06-19,1899,1
LUIS,NA,LECA,NA,776,1902-02-20,,
LUIS,NA,LEGLISE,NA,777,2000-02-15,1957-10-26,
LUIS,NA,LUJAN,,2645,2010-03-01,,
LUIS,NA,MARDONES,NA,840,NA,1960-02-23,
LUIS,NA,MATTIAUDA,NA,1915,1943-03-01,1890,1
LUIS,NA,MELIAN,LAFINUR,877,1911-02-15,1850-01-10,
LUIS,NA,MOSCA,NA,2561,1995-03-01,1952-12-02,
LUIS,NA,NAGUIL,NA,3632,1958-11-30,,
LUIS,NA,OLIVA,NA,3015,2015-03-01,1991-04-27,
LUIS,NA,OTORMIN,NA,3038,2010-03-01,,
LUIS,NA,PENZA,NA,1035,1943-02-15,,
LUIS,NA,RION,PERRET,2067,NA,1916,
LUIS,NA,ROSADILLA,NA,1183,2010-03-01,1953-12-21,
LUIS,NA,SEGUI,NA,1264,2015-03-01,,
LUIS,NA,SPEKTOR,NA,2183,NA,1931-12-24,
LUIS,NA,SPOSITO,NA,1308,NA,,
LUIS,NA,TORRIELLI,NA,3539,1971-11-28,,
LUIS,NA,TROCCOLI,NA,2216,NA,1879-08-24,
LUZ,NA,ECHANDE,NA,3006,2015-03-01,1962-03-21,
MABEL,NA,BARROS,NA,1501,NA,1955-12-21,
MABEL,NA,INSAURRALDE,NA,3374,2015-03-01,1971-01-12,
MABEL,NA,PORTILLO,NA,3508,1994-11-27,1952-10-05,
MACARENA,NA,GELMAN,NA,2352,2015-02-15,1976-11-01,
MANUEL,A.,ROMAY,NA,2558,1992-12-22,1945-10-07,
MANUEL,B.,TISCORNIA,NA,4449,1938-06-19,,
MANUEL,E.,TISCORNIA,NA,4449,NA,,
MANUEL,MARIA,SINGLET,NA,2167,NA,1942-02-04,
MANUEL,T.,LAGAXIO,NA,3727,1932-02-23,1873,1
MANUEL,WASHINGTON,MAESTRE,NA,1898,NA,,
MANUEL,NA,ALBO,NA,26,1929-02-15,1886,2
MANUEL,NA,BAEZ,NA,2632,1995-03-01,,
MANUEL,NA,CACHEIRA,FERREIRA,261,1923-12-07,,
MANUEL,NA,CAIZAS,NA,1588,NA,,
MANUEL,NA,HERRERO,Y ESPINOSA,707,1908-02-15,1861-05-03,1
MANUEL,NA,LAGUARDA,NA,1856,NA,1949-02-13,
MANUEL,NA,LINARES,NA,1872,NA,,
MANUEL,NA,PRIMO,H,1111,1959-02-15,1931-01-14,
MANUEL,NA,SANJURJO,NA,3549,1966-11-27,1916-01-29,
MANUEL,NA,SARACHAGA,NA,1235,1926-02-15,,
MANUEL,NA,TERAN,NA,1323,1932-02-15,,
MANUELA,NA,MUTTI,FORNAROLI,2316,2015-02-15,1987-01-13,
MARCELINO,NA,VEIRA,NA,2241,NA,1919-08-14,
MARCELINO,NA,VIEIRA,DE SOUZA,2249,NA,1919-08-14,
MARCELO,NA,BISTOLFI,NA,2407,2010-02-15,1966-06-07,
MARCELO,NA,CAPORALE,NA,2658,2010-03-01,1982-11-04,
MARCELO,NA,CRAVEA,NA,3316,2015-03-01,1959-12-06,
MARCELO,NA,VASELLI,NA,3218,2015-03-01,1968-12-17,
MARCIA,NA,TORAL,NA,3255,2015-03-01,1985-03-08,
MARCOS,L.,GALLI,NA,582,NA,,
MARCOS,NA,ABELENDA,NA,1426,NA,1949-06-30,
MARCOS,NA,OTHEGUY,NA,2349,2015-02-15,1970-01-27,
MARGARITA,NA,LALLANA,NA,3103,2015-03-01,1951-11-26,
MARIA,ANGEL,LOTITO,NA,2966,2010-03-01,,
MARIA,CECILIA,EGUILUZ,NA,2404,2015-02-15,1974-08-29,
MARIA,CELIA,GIORDANO,NA,2938,2010-03-01,1956-05-28,
MARIA,CELIA,PRIORE,NA,1114,1994-07-19,,
MARIA,DE,JAIME,NA,3362,2015-03-01,,
MARIA,ELENA,GODOY,NA,2656,2010-03-01,,
MARIA,ELENA,LAURNAGA,NA,2345,2010-02-15,1954-12-04,
MARIA,EUGENIA,ROSELLO,NA,2389,2020-02-15,1981-11-29,
MARIA,LUISA,RUECO,REYES,1201,1963-02-15,,
MARIA,MERCEDES,IDIARTEGARAY,NA,719,1947-12-23,,
MARIA,NELBA,IRIARTE,NA,1842,NA,1938-11-19,
MARIA,NA,ANGEL,MANCUELLO,2736,2010-03-01,1971-07-28,
MARIA,NA,DE LIMA,LIMA,2979,2015-03-01,,
MARIA,NA,DEL,C. SUAREZ,4148,2015-03-01,,
MARIA,NA,DEL,VALLE SILVERA,4148,2015-03-01,,
MARIA,NA,JOSE,RODRIGUEZ,3213,2015-03-01,,
MARIA,NA,LARAÑAGA,NA,3230,2015-03-01,,
MARIA,NA,LUNA,DE PEREIRA,3612,1962-11-25,,
MARIA,NA,MANCUELLO,NA,3171,2015-03-01,1971-07-28,
MARIA,NA,MARTA,BARBERIS,2985,2010-03-01,1972-05-18,
MARIA,NA,MOSEGUI,NA,3104,2015-03-01,,
MARIA,NA,TERRON,FUNES,4448,2001-02-15,1933-03-28,
MARIA,NA,TERRON,NA,4448,NA,1933-03-28,
MARIANA,NA,BAUHOFFER,NA,3102,2015-03-01,1977-05-24,
MARIANO,NA,ALDAYA,NA,1445,NA,,
MARIANO,NA,TUCCI,NA,2386,2020-02-15,1982-04-15,
MARIE,NA,MILLAN,NA,3192,2015-03-01,1957-11-07,
MARINO,NA,IRAZOQUI,NA,1841,NA,,
MARIO,ANDRES,JAFIF,NA,3198,2015-03-01,1959-09-22,
MARIO,R.,GAGGERO,NA,576,NA,,
MARIO,R.,SEGREDO,NA,1263,1929-02-15,,
MARIO,NA,AGUERRONDO,NA,3534,1971-11-28,1910,2
MARIO,NA,ALFARO,NA,3189,2015-03-01,1941-09-17,
MARIO,NA,ANCEL,NA,3130,2015-03-01,1943-02-08,
MARIO,NA,ARENAS,NA,2851,2010-03-01,1958-02-09,
MARIO,NA,ARIZTI,NA,2366,2015-02-15,1964-06-14,
MARIO,NA,BANDERA,NA,2947,2015-03-01,1965-02-18,
MARIO,NA,CANTON,NA,1590,NA,1934-07-01,
MARIO,NA,CASSINONI,NA,308,1955-02-14,1907-10-22,
MARIO,NA,CAVELLINI,NA,2771,2010-03-01,1959-02-22,
MARIO,NA,COITIÑO,NA,2894,2010-03-01,1957-10-25,
MARIO,NA,DE PAZOS,PAZOS,1689,NA,1931-11-02,
MARIO,NA,ESTABAN,NA,3094,2015-03-01,,
MARIO,NA,FONTANA,NA,550,1932-02-15,1896-11-09,
MARIO,NA,PERRACHON,NA,2313,2010-02-15,1943-03-02,
MARIO,NA,PLAVAN,NA,2031,NA,1952-01-30,
MARIO,NA,SCASSO,NA,3187,2015-03-01,1950-12-12,
MARIO,NA,SOBREDO,NA,3792,1951-02-15,,
MARISA,NA,SOLIS,NA,2172,NA,1959-09-07,
MARLENE,NA,CHANQUET,NA,1631,NA,1956,2
MARTIN,S.,MARZANO,NA,4297,1959-02-15,,
MARTIN,NA,AGUIRREZABALA,NA,2579,2003-07-03,1961-09-03,
MARTIN,NA,BARINDELLI,,2751,2010-03-01,1972-07-29,
MARTIN,NA,BARLA,NA,2910,2015-03-01,1953-05-19,
MARTIN,NA,BERINDUAGUE,NA,201,1905-02-09,1840,2
MARTIN,NA,BOADA,NA,1543,NA,,
MARTIN,NA,ECHEGOYEN,NA,2482,1936-09-28,1891-04-03,
MARTIN,NA,FUICA,NA,569,1957-01-21,,
MARTIN,NA,LAVENTURE,NA,2817,2010-03-01,1958-06-17,
MARTIN,NA,MARZANO,NA,4297,1963-02-15,,
MARTIN,NA,OIS,NA,967,1959-02-15,,
MARTIN,NA,PADERN,NA,3984,1990-02-15,1923-06-10,
MARTIN,NA,RECAREDO,ETCHEGOYEN,3450,1952-03-01,1891-04-03,
MARTINIANO,NA,CHIOSSI,NA,3762,1938-06-19,1884,2
MARY,NA,URSE,,2861,2015-03-01,1954-07-30,
MATEO,NA,MARQUES,CASTRO,2492,1947-03-01,1895,1
MATIAS,NA,ORMACHEA,NA,985,1954-10-05,,
MAURICIO,NA,CUSSANO,NA,383,2005-02-15,1955-01-16,
MAXIMO,NA,FIGUEREDO,NA,541,NA,,
MAXIMO,NA,HALTY,NA,697,1929-02-15,1885,1
MERCEDES,NA,SANTALLA,NA,2346,2015-02-15,,
MIGUEL,A.,ELHORDOY,NA,3881,1959-02-15,1918-01-08,
MIGUEL,A.,LEMOS,NA,3199,2015-03-01,,
MIGUEL,A.,MAZZEO,NA,4302,1959-02-15,1906-06-18,
MIGUEL,ANGEL,CORDONE,NA,1648,NA,1931-02-14,
MIGUEL,ANGEL,MAZZEO,NA,4302,1963-02-15,1906-06-18,
MIGUEL,ANGEL,TRIANON,NA,1345,1951-02-15,,
MIGUEL,ANTONIO,PRINGLES,NA,1113,1938-05-25,,
MIGUEL,NA,ALEGRE,NA,3419,2015-03-01,,
MIGUEL,NA,ARAKELIAN,NA,2749,2015-03-01,1947-06-11,
MIGUEL,NA,ASQUETA,NA,123,2005-02-15,1961-04-06,
MIGUEL,NA,BELLAGAMBA,NA,183,1971-06-03,1935-01-09,
MIGUEL,NA,BURANELLI,NA,250,1938-05-25,,
MIGUEL,NA,CURTO,NA,2655,2010-03-01,1950-02-24,
MIGUEL,NA,DICANCRO,NA,1703,NA,1927-02-23,
MIGUEL,NA,DINEGRI,COSTA,3683,1926-02-13,1878-08-18,1
MIGUEL,NA,FAVALE,NA,2927,2010-03-01,1958-10-01,
MIGUEL,NA,FERIS,NA,2412,2020-02-15,1968-02-15,
MIGUEL,NA,FUMERO,NA,1767,NA,,
MIGUEL,NA,GAZZANO,BLANC,616,1972-10-31,1935-12-19,
MIGUEL,NA,MANZI,NA,1903,NA,1953-02-04,
MIGUEL,NA,NOBLIA,NA,2746,2010-03-01,1962-02-10,
MIGUEL,NA,NOCERA,NA,2805,2010-03-01,1969-09-30,
MIGUEL,NA,OFICIALDEGUI,NA,966,NA,,
MIGUEL,NA,PANTAZOGLIU,NA,1985,NA,,
MIGUEL,NA,PLADA,NA,2827,2015-03-01,,
MIGUEL,NA,RONCO,NA,3517,1994-11-27,1952,1
MIGUEL,NA,SALOM,NA,1219,1938-07-04,,
MIGUEL,NA,SERRA,NA,1272,1955-02-15,1899-08-09,
MIGUEL,NA,VIEYTE,NA,1400,1947-02-15,,
MIGUEL,NA,VILLARRUEL,NA,2912,2010-03-01,1963-05-07,
MILTON,NA,ANTOGNAZZA,NA,1457,NA,1935-07-27,
MILTON,NA,FONTAINA,NA,549,1972-02-15,,
MILTON,NA,GOMES,SOARES,3273,2015-03-01,1961-07-04,
MILTON,NA,PIANZZOLA,NA,3957,1972-02-15,1928-03-09,
MINIRAN,NA,URUZOLA,NA,2811,2010-03-01,,
MIRTA,NA,DUCUING,NA,3489,2004-10-31,1943-08-26,
MIRTA,NA,VILLASANTE,NA,3047,2015-03-01,1953-11-15,
MIRYAN,NA,NUMMON,LENZI,3524,1994-11-27,1942-11-01,
MODESTO,NA,ETCHEPARE,NA,498,1943-06-18,1884-06-15,
MODESTO,NA,REBOLLO,NA,2509,1963-03-01,,
MOISES,NA,COHEN,NA,2535,1972-10-31,1928-09-08,
MONICA,NA,BOTTERO,NA,3467,2019-10-27,1964-01-14,
NAHUM,NA,BERGSTEIN,NA,200,NA,1932-10-12,
NANCY,NA,ESPASANDIN,NA,3527,1989-11-26,1946-09-02,
NAZMI,NA,CAMARGO,NA,2291,2020-02-15,1982-08-22,
NELLY,ROSA,CASSOU,NA,1615,NA,1928-08-30,
NELLY,NA,GOITIÑO,NA,1798,NA,1924-01-17,
NELSON,NA,ALBERTORI,NA,1443,NA,1938-04-25,
NELSON,NA,ALPUY,NA,3180,2015-03-01,1946-03-15,
NELSON,NA,ARREDONDO,NA,111,1985-02-15,,
NELSON,NA,BELLO,NA,3596,1962-11-25,,
NELSON,NA,BIASSOTI,NA,1538,NA,1921-07-13,
NELSON,NA,COSTANZO,NA,371,1972-02-15,,
NELSON,NA,COURDIN,NA,3341,2015-03-01,1959-08-03,
NELSON,NA,COUSSIN,NA,375,1972-02-15,,
NELSON,NA,EASTON,NA,3600,1962-11-25,,
NELSON,NA,LARZABAL,NA,2341,2020-02-15,1955-07-14,
NELSON,NA,MORE,NA,928,1972-02-15,,
NELSON,NA,PEYRONEL,NA,1065,1969-11-18,,
NELSON,NA,URIBE,NA,2222,NA,,
NERINA,NA,BIONDA,,2967,2010-03-01,1958-12-22,
NERY,NA,MARIN,NA,1904,NA,,
NESTOR,NA,BOLENTINI,NA,2539,1973-02-13,1923,2
NESTOR,NA,LLORCA,NA,2698,2010-03-01,1959-07-16,
NESTOR,NA,PAIPO,NA,3063,2015-03-01,,
NIBIA,ANDREA,REICH,NA,2983,2010-03-01,1971-06-28,
NIBIA,NA,REISCH,NA,2408,2020-02-15,1971-06-28,
NICOLAS,NA,GAGLIARDINI,NA,577,1959-02-15,,
NICOLAS,NA,MARTINELLI,NA,2657,2010-03-01,1982-01-02,
NICOLAS,NA,POMATTA,NA,1091,1967-02-15,1919-12-06,
NILO,R.,BERCHESI,NA,4085,1949-06-29,1915,2
NILO,NA,BERCHESI,NA,4085,1966-11-27,1915,2
NILO,NA,GOYOAGA,NA,3750,1932-02-23,,
NILO,NA,SUNES,NA,3435,2015-03-01,1969-11-11,
NOBILE,NA,PEREIRO,CARRESE,2005,NA,1931-09-12,
NOEL,NA,DEMATTEIS,DE LORENZI,439,1946-11-11,,
NOELIA,NA,CARRO,NA,3404,2015-03-01,1983-07-29,
NOMBRE,NA,APELLIDO,NA,2311,2015-02-15,,
NORA,NA,GAUTHIER,NA,615,2005-02-15,1949-09-12,
NORBERTO,J.,CARAVIA,NA,1595,NA,,
NORBERTO,NA,BERNACHIN,NA,3959,1972-02-15,1933-06-06,
NORBERTO,NA,ZUNINO,NA,3396,2015-03-01,1954-11-04,
NYBIA,NA,URIA,NA,3099,2015-03-01,1948-04-24,
ODEL,NA,ABISAB,NA,1427,NA,1943-03-14,
OFELIA,NA,MURGIA,NA,940,1990-07-17,1935-01-03,
OMAR,NA,NEGRI,NA,2797,2015-03-01,,
OMAR,NA,PAGANINI,NA,2612,2020-03-01,1962-06-02,
OMAR,NA,REGUEIRA,NA,2057,1959-02-15,,
ONOFRE,NA,DI CARLO,CARLO,445,1963-02-15,,
OPE,NA,PASQUET,IRIBARNE,4331,2010-02-15,1956-01-10,
OPE,NA,PASQUET,NA,4331,2020-02-15,1956-01-10,
ORESTES,NA,FIANDRA,NA,539,1959-11-10,1921-08-04,
ORESTES,NA,NUMA,SANTOS,959,NA,1947-03-14,
ORIOL,NA,SOLE,Y RODRIGUEZ,1296,1902-02-15,1860-07-06,1
ORLANDO,NA,MESIAS,NA,3748,1932-02-23,1894-07-11,
ORLANDO,NA,PEDRAGOSA,SIERRA,1028,1932-02-15,1885-10-31,2
ORLANDO,NA,STOLETNIY,NA,3332,2015-03-01,1955-07-30,
ORQUIDEA,NA,MINETTI,NA,2320,2020-02-15,1954-09-26,
OSAVALDO,NA,OVELAR,NA,2683,2010-03-01,1944-10-18,
OSCAR,A.,TIRELLI,NA,1330,1951-09-27,,
OSCAR,E.,PIQUINELA,NA,3909,1963-02-15,,
OSCAR,JULIO,TERZAGHI,NA,4021,NA,1953-05-11,
OSCAR,M.,GARRASINO,NA,4201,1972-02-15,,
OSCAR,VICTOR,RACHETTI,NA,3946,1972-02-15,1926-06-12,
OSCAR,NA,BRUSCHERA,NA,1565,NA,,
OSCAR,NA,BUCHELI,NA,3025,2010-03-01,1941-07-05,
OSCAR,NA,CALLERIZA,NA,1582,NA,,
OSCAR,NA,DE LA SOVERA,LA SOVERA,409,1985-09-26,1930-08-23,
OSCAR,NA,FERRAZ,ALVEZ,1747,NA,1939-06-26,
OSCAR,NA,GARRASINO,NA,4201,1963-02-15,,
OSCAR,NA,GESTIDO,H,4206,1985-02-15,,
OSCAR,NA,GESTIDO,NA,4206,1967-03-01,1901-11-28,
OSCAR,NA,GROBA,ARRIONDO,4229,2010-02-15,1951-01-10,
OSCAR,NA,GROBA,NA,4229,2015-02-15,1951-01-10,
OSCAR,NA,MAGURNO,NA,827,2010-02-15,1930-03-02,
OSORIO,NA,MARTIRENA,NA,857,1943-02-15,,
OSVALDO,NA,FORESTERO,NA,3521,1994-11-27,,
OSVALDO,NA,SARALEGUY,NA,3182,2015-03-01,1961-01-22,
OTTO,NA,SCHULTZE,NA,1254,1938-06-19,,
OXILIO,NA,SICHERO,NA,1276,1923-02-15,,
PABLO,F.,PATIÑO,NA,3431,2015-03-01,1984-03-25,
PABLO,NA,BARTOL,NA,2609,2020-03-01,1965-11-20,
PABLO,NA,DE MARIA,MARIA,417,1905-02-09,1850-05-04,
PABLO,NA,ITURRALDE,VIÑAS,4243,2010-02-15,1959-09-23,
PABLO,NA,ITURRALDE,NA,4243,2015-02-15,1959-09-23,
PABLO,NA,KLAPPENBACH,NA,2634,2015-03-01,1966-09-13,
PABLO,NA,MILLOR,COCCARO,4310,2000-02-15,1944-02-01,
PABLO,NA,MILLOR,NA,4310,1989-11-26,1944-02-01,
PABLO,NA,PURRIEL,NA,2533,1972-03-01,1905-12-13,
PABLO,NA,VARZI,NA,1373,1916-11-27,1848-09-14,
PASCUAL,NA,NEMIROSVKY,NA,951,1963-10-01,,
PASCUAL,NA,RESTUCCIA,NA,1147,1938-07-04,,
PATRICIA,NA,LAZAGA,NA,3110,2015-03-01,1966-06-14,
PAULINO,NA,DELSA,NA,1696,NA,1949-01-21,
PAULO,NA,BECK,NA,3243,2015-03-01,1974-09-29,
PAZ,NA,TIMOTEO,CARBALLO,3646,1958-11-30,1934-02-05,
PEDRO,ALBERTO,LAPORTE,NA,762,NA,,
PEDRO,C.,BESSOZI,NA,1532,NA,1957-06-10,
PEDRO,F.,ALBUQUERQUE,NA,27,1937-02-15,,
PEDRO,J.,ECHAZARRETA,NA,3848,1955-02-15,,
PEDRO,M.,MARIZCURRENA,NA,841,1929-02-15,,
PEDRO,NA,AMBROSONI,NA,3685,1926-02-13,,
PEDRO,NA,AMONDERAIN,NA,57,1940-06-03,,
PEDRO,NA,ARAMENDIA,NA,75,1926-02-13,,
PEDRO,NA,ARBIO,NA,2796,2010-03-01,1934-11-01,
PEDRO,NA,BALBI,NA,1482,NA,,
PEDRO,NA,BIDEGAIN,NA,4026,2020-03-03,1958-01-25,
PEDRO,NA,CANONIERO,NA,3348,2015-03-01,1952-12-15,
PEDRO,NA,CERUTI,CROSA,322,NA,1899-03-02,
PEDRO,NA,CUBAS,MERCAPIDEZ,1663,NA,1909-09-22,
PEDRO,NA,DARRICARRERE,LAFARGUE,1678,NA,1954-11-18,
PEDRO,NA,DUPRAT,NA,468,1938-05-25,1882-01-04,
PEDRO,NA,ECHEVERRIGARAY,NA,1714,NA,,
PEDRO,NA,FIGARI,NA,540,1902-02-15,1861-06-29,
PEDRO,NA,JISDONIAN,NA,2436,2015-02-15,1984-03-30,
PEDRO,NA,MUNAR,NA,2491,1947-03-01,,
PEDRO,NA,ROIRAS,NA,3642,1958-11-30,,
PEDRO,NA,RUGGIERO,NA,1203,1934-07-02,,
PEDRO,NA,SAENZ,SILVA,3712,1926-10-02,,
PEDRO,NA,SANDE,NA,2125,NA,1936-11-20,
PEDRO,NA,SASTRE,NA,1247,1992-06-04,1949-03-10,
PEDRO,NA,SEORALES,NA,1268,2000-11-01,,
PEDRO,NA,TAMON,NA,1319,1963-02-15,,
PELAYO,NA,AMORIM,NA,2954,2010-03-01,1953-10-18,
PERLA,NA,DE MARCO,MARCO,416,1973-06-12,,
PILAR,NA,DE AMORES,AMORES,2720,2010-03-01,1963-04-12,
POLONIO,NA,GARICOITZ,NA,610,1943-02-15,1886-02-09,
POMPEYO,NA,GIANSANTI,NA,3509,1994-11-27,1942,1
PONCIANO,S.,TORRADO,NA,4451,NA,,
PONCIANO,NA,TORRADO,NA,4451,1963-02-15,,
PRIMAVERA,NA,GARBARINO,NA,2572,2000-01-10,1946-09-21,
PROSPERO,E.,BRUNNET,NA,3719,1926-10-02,,
RAFAEL,A.,CAPECE,NA,279,1954-03-24,,
RAFAEL,V.,SALGUERO,NA,1218,1932-02-15,,
RAFAEL,NA,ADDIEGO,BRUNO,3457,1985-02-12,1923-02-23,
RAFAEL,NA,FRIAS,PEREZ,566,1963-02-14,1908-11-28,
RAFAEL,NA,IZA,NA,3224,2015-03-01,,
RAFAEL,NA,MENA,NA,3252,2015-03-01,1981-05-31,
RAFAEL,NA,MESSERE,NA,3967,1989-08-01,1917-11-28,
RAFAEL,NA,SANSEVIERO,NA,2127,NA,1956-06-02,
RAFAEL,NA,SCHIAFFINO,NA,2490,1945-10-04,1881-07-02,
RAFAEL,NA,TABAREZ,NA,1316,1926-02-09,,
RAMIRO,NA,AYENDE,NA,3321,2015-03-01,1972-05-24,
RAMIRO,NA,AZOR,NA,3148,2015-03-01,1970-11-26,
RAMON,A.,COTELO,NA,372,1959-02-15,1935-02-20,
RAMON,G.,SALDAÑA,NA,1214,1915-02-06,1883-09-15,
RAMON,NA,BERGALLI,NA,198,1908-02-15,1862-08-09,
RAMON,NA,FONTICIELLA,NA,553,2010-02-15,1947-08-31,
RAMON,NA,MASTANDREA,NA,2963,2015-03-01,1985-01-05,
RAMON,NA,PARADISO,NA,1986,NA,1918-03-31,
RAMON,NA,QUEIRUGA,NA,3780,1947-02-15,1904-11-05,
RAMON,NA,SALMANTON,NA,2117,NA,1943-11-11,
RAMON,NA,SIMONET,NA,2165,NA,1942-07-18,
RAMON,NA,VIÑA,NA,1403,1955-03-01,1904-06-10,
RAUL,E.,BERTINAT,NA,4089,2015-03-01,1969-11-26,
RAUL,F.,BALESTENA,NA,3358,2015-03-01,1974-11-26,
RAUL,FERNANDO,SENDIC,NA,4423,2015-03-01,1962-08-29,
RAUL,J.,LAPETRA,NA,760,1932-10-02,,
RAUL,O.,GADEA,NA,3899,1959-02-15,1922-12-11,
RAUL,R.,MENZA,NA,890,1966-10-04,,
RAUL,NA,AGUSTONI,NA,3203,2015-03-01,1955-12-07,
RAUL,NA,ALZAMENDI,NA,3116,2015-03-01,1954-01-01,
RAUL,NA,BERTINAT,NA,4089,2010-03-01,1969-11-26,
RAUL,NA,CAZABAN,GONCALVEZ,317,1985-02-15,1915-04-18,
RAUL,NA,DETOMASI,NA,2718,2010-03-01,1956-05-25,
RAUL,NA,DODERA,NA,452,1961-09-07,,
RAUL,NA,ESTRAMIL,NA,2682,2015-03-01,1958-04-07,
RAUL,NA,FASSIO,CAMPOS,3855,1955-02-15,1916-10-11,
RAUL,NA,GAONA,NA,3380,2015-03-01,1938-02-22,
RAUL,NA,LOZANO,NA,2300,2020-02-15,1958-10-01,
RAUL,NA,MARTINE,NA,1908,1963-02-15,,
RAUL,NA,RONZONI,NA,1176,1963-02-15,,
RAUL,NA,ROSALES,NA,1184,1985-02-15,1938-11-01,
RAUL,NA,SENDIC,NA,4423,2015-02-15,1962-08-29,
REINALDO,NA,GARGANO,NA,1785,2005-03-01,1934-07-26,
REMOLO,NA,BOTTO,NA,235,1965-11-10,,
RICARDO,NA,ALVEZ,NA,2693,2010-03-01,,
RICARDO,NA,BEROIS,QUINTEROS,4086,2010-02-15,1957-09-09,
RICARDO,NA,BEROIS,NA,4086,2000-02-15,1957-09-09,
RICARDO,NA,CASTROMAN,RODRIGUEZ,313,2000-02-15,1948-01-18,
RICARDO,NA,EHRLICH,NA,2597,2010-03-01,1948-11-04,
RICARDO,NA,FIGARES,NA,3892,1959-02-15,1885-10-05,
RICARDO,NA,HODGES,NA,3829,1959-02-15,1914-07-21,
RICARDO,NA,LOMBARDO,NA,1876,2004-06-27,,
RICARDO,NA,MAIDANA,NA,3926,1963-02-15,,
RICARDO,NA,MOLINELLI,NA,913,2000-02-15,1941-02-24,
RICARDO,NA,PAREDES,NA,3085,2015-03-01,,
RICARDO,NA,PASEYRO,NA,1019,1932-02-15,,
RICARDO,NA,RECUERO,RIAGNO,2056,NA,1939-02-18,
RICARDO,NA,REILLY,SALABERRY,2559,1993-09-01,1946-06-30,
RICARDO,NA,SASSON,NA,2134,NA,,
RICARDO,NA,VECINO,NA,1384,1929-02-15,,
RICARDO,NA,VOELKER,NA,2269,NA,1930-07-03,
RICARDO,NA,YANNICELLI,NA,2518,1967-03-01,1906-03-02,
RICARDO,NA,ZABALLA,NA,2277,NA,,
RICARDO,NA,ZERBINO,NA,2541,1985-03-01,1938-12-12,
RICHARD,NA,CHARAMELO,NA,324,2005-02-15,1972-09-15,
ROBERTO,NA,ARAGUNDEZ,NA,3605,1962-11-25,,
ROBERTO,NA,BAGALCIAGUE,NA,1479,NA,1927-02-08,
ROBERTO,NA,BERTOLINI,NA,3838,1955-02-15,,
ROBERTO,NA,BOERO,LUNGO,214,1996-06-28,1950-06-12,
ROBERTO,NA,FRACCHIA,BRAIDA,2353,2010-02-15,1943-11-27,
ROBERTO,NA,GILARDONI,NA,1791,NA,,
ROBERTO,NA,GIUDICI,NA,632,1929-05-30,1897,2
ROBERTO,NA,GUILLEN,NA,3598,1962-11-25,,
ROBERTO,NA,KREIMERMAN,NA,2599,2010-03-01,1958-07-30,
ROBERTO,NA,LIZASUAIN,NA,1873,NA,,
ROBERTO,NA,LUZARDO,NA,2725,2010-03-01,,
ROBERTO,NA,MILESI,NA,1930,NA,1951-11-30,
ROBERTO,NA,SCARPA,NA,2137,NA,,
ROBERTO,NA,YAVARONE,NA,1412,2000-02-15,1961-11-03,
ROBERTO,NA,ZEFFERINO,NA,1418,1959-02-15,,
ROBINSON,NA,AREOSA,NA,3409,2015-03-01,1953-12-12,
ROCARDERO,MARTIN,EYCHEGOYEN,NA,3453,1960-03-01,1891-04-04,
RODOLFO,S.,DE ANGELIS,ANGELIS,395,1951-02-15,,
RODOLFO,NA,CANABAL,NA,1586,NA,,
RODOLFO,NA,RINCON,NA,2066,NA,,
RODOLFO,NA,SALAVERRY,NA,2739,2010-03-01,,
RODOLFO,NA,SALVARREY,NA,3168,2015-03-01,,
RODOLFO,NA,SCHEKLETON,UBIRIA,2138,NA,,
RODOLFO,NA,TALICE,NA,3512,1994-11-27,1899-05-02,
