"primer_apellido","segundo_apellido","primer_nombre","segundo_nombre","id_politico","partido","fecha_inicio","fecha_fin","cargo","status","circunscripcion","sexo","id_fuente","fecha_nac","fecha_inicio_l","fecha_fin_l","fecha_intermedia","ed_asumir_1","ed_asumir","edad_asumir","legislaturas_agrupadas","inicio","fin","cargo_estandarizado","cargo_vigente","legislatura"
"LAFLUF","HEBEICH","OMAR","MARIA",3949,"Partido Nacional",NA,NA,"Diputado","Titular","Rio Negro",1,2,1954-07-03,2005-02-15 02:00:00,2010-02-14 02:00:00,2007-08-16 03:00:00,NA,50,50,"1985-2025",2005,2005,"Diputado","SI","2005-2010"
"LAGARMILLA",NA,"EUGENIO","J.",774,"Partido Colorado",1908-02-15,1911-02-14,"Diputado","Titular","Montevideo",1,1,1877-06-01,1908-02-08,1911-01-23,1909-08-01,NA,30,30,"1902-1933",NA,NA,"Diputado","SI","1908-1911"
"LAGARMILLA",NA,"EUGENIO","J.",774,"Partido Colorado",1911-02-15,1914-02-14,"Diputado","Titular","Montevideo",1,1,1877-06-01,1911-02-09,1914-02-09,1912-08-10,NA,33,33,"1902-1933",NA,NA,"Diputado","SI","1911-1914"
"LAGARMILLA",NA,"EUGENIO","J.",774,"Partido Colorado",1920-03-03,1923-02-14,"Diputado","Suplente","Montevideo",1,1,1877-06-01,1920-02-09,1923-02-14,1921-08-12 12:00:00,NA,42,42,"1902-1933",NA,NA,"Diputado","SI","1920-1923"
"LAGARMILLA",NA,"EUGENIO",NA,774,"Partido Colorado",1927-03-01,1930-03-01,"Ministro Interior","Titular",NA,1,1,1877-06-01,1926-02-09,1929-01-28,1927-08-05,NA,49,49,"1902-1933",NA,NA,"Ministro Interior","SI","1926-1929"
"LAGAXIO",NA,"MANUEL","T.",3522,"Partido Colorado",1926-10-02,1932-02-23,"Consejero Departamental","Titular","Salto",1,1,1873-06-01,1926-02-09,1929-01-28,1927-08-05,NA,53,53,"1902-1933",NA,NA,"Consejero Departamental","NO","1926-1929"
"LAGAXIO",NA,"MANUEL","T.",3522,"Partido Colorado",1932-02-23,1933-03-31,"Consejero Departamental","Titular","Salto",1,1,1873-06-01,1932-02-09,1933-03-31,1932-09-04,NA,58,58,"1902-1933",NA,NA,"Consejero Departamental","NO","1932-1933"
"LAGO",NA,"SUSANA",NA,1873,"Frente Amplio",NA,NA,"Diputado","Suplente","Montevideo",0,1,NA,2000-02-15,2005-02-14,2002-08-16,NA,NA,NA,"1985-2025",NA,NA,"Diputado","SI","2000-2005"
"LAGO",NA,"RAUL",NA,4419,"Partido Colorado",1990-03-01,1992-02-18,"Ministro Vivienda, Ordenamiento Territorial y Medio Ambiente","Titular",NA,1,1,1939-08-22,1990-02-15,1995-02-14,1992-08-15 12:00:00,NA,51,51,"1985-2025",NA,NA,"Ministro Vivienda, Ordenamiento Territorial y Medio Ambiente","SI","1990-1995"
"LAGO",NA,"RAUL",NA,4419,"Partido Colorado",1985-12-03,1986-01-03,"Senador","Suplente",NA,1,1,1939-08-22,1985-02-15,1990-02-14,1987-08-16 12:00:00,NA,46,46,"1985-2025",NA,NA,"Senador","SI","1985-1990"
"LAGO",NA,"CARLOS",NA,4286,"Partido Colorado",1995-02-15,2000-02-14,"Diputado","Titular","Montevideo",1,1,NA,1995-02-15,2000-02-14,1997-08-15 12:00:00,NA,NA,NA,"1985-2025",NA,NA,"Diputado","SI","1995-2000"
"LAGO",NA,"JUAN","M.",4287,"Partido Colorado",1904-01-30,1905-02-14,"Diputado","Suplente","Cerro Largo",1,1,NA,1902-02-08,1905-02-06,1903-08-09,NA,NA,NA,"1902-1933",NA,NA,"Diputado","SI","1902-1905"
"LAGO","ARROYO","LUCIA","VALENTINA",4802,"Frente Amplio",NA,NA,"Diputado","Suplente",NA,0,2,1989-11-09,2015-02-15 02:00:00,2020-02-14 03:00:00,2017-08-15 03:00:00,27,NA,27,"1985-2025",2015,2015,"Diputado","SI","2015-2020"
"LAGO",NA,"RAUL",NA,4419,"Partido Colorado",1985-02-15,1990-02-14,"Diputado","Titular","San Jose",1,1,1939-08-22,1985-02-15,1990-02-14,1987-08-16 12:00:00,NA,46,46,"1985-2025",NA,NA,"Diputado","SI","1985-1990"
"LAGRAMILLA",NA,"HECTOR",NA,3437,"Movimiento Renovador",1958-11-30,1958-11-30,"Candidato Consejo Nacional de Gobierno",NA,NA,1,1,NA,1955-02-15,1959-02-03,1957-02-08 12:00:00,NA,NA,NA,"1934-1973",NA,NA,"Candidato Consejo Nacional de Gobierno","NO","1955-1959"
"LAGUARDA",NA,"MANUEL",NA,1874,"Frente Amplio",NA,NA,"Senador","Suplente",NA,1,1,1949-02-13,1995-02-15,2000-02-14,1997-08-15 12:00:00,48,NA,48,"1985-2025",NA,NA,"Senador","SI","1995-2000"
"LAGUARDA",NA,"MANUEL",NA,1874,"Frente Amplio",NA,NA,"Senador","Suplente",NA,1,1,1949-02-13,2000-02-15,2005-02-14,2002-08-16,53,NA,53,"1985-2025",NA,NA,"Senador","SI","2000-2005"
"LAGUARDA","FISCHETTI","MANUEL",NA,1874,"Frente Amplio",NA,NA,"Senador","Suplente",NA,1,2,1949-02-13,2010-02-15 02:00:00,2015-02-14 02:00:00,2012-08-15 03:00:00,63,NA,63,"1985-2025",2012,2014,"Senador","SI","2010-2015"
"LAGUARDA","FISCHETTI","MANUEL",NA,1874,"Frente Amplio",NA,NA,"Senador","Suplente",NA,1,2,1949-02-13,2015-02-15 02:00:00,2020-02-14 03:00:00,2017-08-15 03:00:00,68,NA,68,"1985-2025",2015,2019,"Senador","SI","2015-2020"
"LAGUARDA","FISCHETTI","MANUEL",NA,1874,"Frente Amplio",NA,NA,"Senador","Suplente",NA,1,2,1949-02-13,2005-02-15 02:00:00,2010-02-14 02:00:00,2007-08-16 03:00:00,58,NA,58,"1985-2025",2006,2007,"Senador","SI","2005-2010"
"LAGUNA",NA,"JACINTO","M.",778,"Partido Colorado",1908-11-10,1911-02-14,"Diputado","Suplente","Colonia",1,1,NA,1908-02-08,1911-01-23,1909-08-01,NA,NA,NA,"1902-1933",NA,NA,"Diputado","SI","1908-1911"
"LALINDE",NA,"DANIEL",NA,4172,"Partido Nacional",2010-03-01,NA,"Concejal","Titular","Maldonado Garzón",1,1,1956-06-24,2010-02-15,2015-02-14,2012-08-15 12:00:00,NA,53,53,"1985-2025",NA,NA,"Concejal","SI","2010-2015"
"LALLANA",NA,"MARGARITA",NA,3011,"Frente Amplio",2015-03-01,NA,"Concejal","Titular","Canelones Progreso",0,1,1951-11-26,2015-02-15,2020-02-14,2017-08-15 12:00:00,NA,63,63,"1985-2025",NA,NA,"Concejal","SI","2015-2020"
"LAMANCHA",NA,"ARTURO",NA,1875,"Partido Colorado",NA,NA,"Diputado","Suplente","Montevideo",1,1,1942-04-21,2000-02-15,2005-02-14,2002-08-16,60,NA,60,"1985-2025",NA,NA,"Diputado","SI","2000-2005"
"LAMANCHA","CHERONI","MARIA","GRACIELA",5009,"Frente Amplio",NA,NA,"Diputado","Suplente",NA,0,2,1956-09-13,2020-02-15 03:00:00,2025-02-14 03:00:00,2022-08-16 03:00:00,65,NA,65,"1985-2025",2020,2021,"Diputado","SI","2020-2025"
"LAMAS",NA,"REMIGIO",NA,780,"Partido Colorado",1951-03-05,1955-02-14,"Diputado","Suplente","Tacuarembo",1,1,NA,1951-02-15,1955-02-14,1953-02-14,NA,NA,NA,"1934-1973",NA,NA,"Diputado","SI","1951-1955"
"LAMAS",NA,"REMIGIO",NA,780,"Partido Colorado",1955-02-15,1959-02-14,"Diputado","Titular","Tacuarembo",1,1,NA,1955-02-15,1959-02-03,1957-02-08 12:00:00,NA,NA,NA,"1934-1973",NA,NA,"Diputado","SI","1955-1959"
"LAMAS",NA,"REMIGIO",NA,780,"Partido Colorado",1956-05-03,1956-06-06,"Senador","Suplente",NA,1,1,NA,1955-02-15,1959-02-03,1957-02-08 12:00:00,NA,NA,NA,"1934-1973",NA,NA,"Senador","SI","1955-1959"
"LAMAS",NA,"BEATRIZ",NA,2676,"Partido Nacional",2010-03-01,NA,"Alcalde","Titular","Canelones San Ramón",0,1,NA,2010-02-15,2015-02-14,2012-08-15 12:00:00,NA,NA,NA,"1985-2025",NA,NA,"Alcalde","SI","2010-2015"
"LAMAS",NA,"BEATRIZ",NA,2676,"Partido Nacional",2015-03-01,NA,"Alcalde","Titular","Canelones San Ramón",0,1,NA,2015-02-15,2020-02-14,2017-08-15 12:00:00,NA,NA,NA,"1985-2025",NA,NA,"Alcalde","SI","2015-2020"
"LAMAS",NA,"ABRAHAM",NA,3587,"Partido Nacional",1955-02-15,1959-02-14,"Concejal Departamental","Titular","Cerro Largo",1,1,NA,1955-02-15,1959-02-03,1957-02-08 12:00:00,NA,NA,NA,"1934-1973",NA,NA,"Concejal Departamental","NO","1955-1959"
"LAMAS",NA,"ALVARO",NA,3950,"Partido Nacional",1995-02-15,2001-02-14,"Intendente","Suplente","Paysandu",1,1,1945-12-04,1995-02-15,2000-02-14,1997-08-15 12:00:00,NA,49,49,"1985-2025",NA,NA,"Intendente","SI","1995-2000"
"LAMAS","FRASCHINI","ALVARO",NA,3950,"Partido Nacional",2001-02-15,2005-02-14,"Intendente","Titular","Paysandu",1,1,1945-12-04,2000-02-15,2005-02-14,2002-08-16,NA,55,55,"1985-2025",NA,NA,"Intendente","SI","2000-2005"
"LAMAS",NA,"DANIEL",NA,4288,"Partido Colorado",1985-02-15,1990-02-14,"Diputado","Titular","Montevideo",1,1,NA,1985-02-15,1990-02-14,1987-08-16 12:00:00,NA,NA,NA,"1985-2025",NA,NA,"Diputado","SI","1985-1990"
"LAMAS",NA,"DANIEL",NA,4288,"Partido Colorado",2009-06-28,2009-06-28,"Candidato Precandidato Presidente",NA,NA,1,1,NA,2005-02-15,2010-02-14,2007-08-16 12:00:00,NA,NA,NA,"1985-2025",NA,NA,"Candidato Precandidato Presidente","SI","2005-2010"
"LAMBROSQUINI","BERTOLELLI","MARIANELA","BEATRIZ",5173,"Frente Amplio",NA,NA,"Diputado","Suplente",NA,0,2,1965-02-19,2005-02-15 02:00:00,2010-02-14 02:00:00,2007-08-16 03:00:00,42,NA,42,"1985-2025",2005,2009,"Diputado","SI","2005-2010"
"LAMEK",NA,"JOSE","PEDRO",781,"Partido Nacional",1963-12-03,1964-01-15,"Diputado","Suplente","Tacuarembo",1,1,1908-02-08,1963-02-15,1967-02-14,1965-02-14,NA,55,55,"1934-1973",NA,NA,"Diputado","SI","1963-1967"
"LAMOLLE",NA,"JUAN",NA,2440,"Partido Colorado",1907-12-02,1909-11-22,"Ministro Obras Publicas","Titular",NA,1,1,1876-06-01,1905-03-09,1908-01-13,1906-08-11,NA,31,31,"1902-1933",NA,NA,"Ministro Transporte y Obras Públicas","NO","1905-1908"
"LAMONACA",NA,"CLAUDIO",NA,2723,"Partido Nacional",2010-03-01,NA,"Concejal","Titular","Canelones Ciudad de la Costa",1,1,1953-11-05,2010-02-15,2015-02-14,2012-08-15 12:00:00,NA,56,56,"1985-2025",NA,NA,"Concejal","SI","2010-2015"
"LAMORTE",NA,"ALDO",NA,3313,"Union Civica",2004-10-31,2004-10-31,"Candidato Presidente",NA,NA,1,1,1957-01-17,2000-02-15,2005-02-14,2002-08-16,NA,47,47,"1985-2025",NA,NA,"Candidato Presidente","SI","2000-2005"
"LAMORTE",NA,"ALDO",NA,3313,"Union Civica",2004-06-27,2004-06-27,"Candidato Precandidato Presidente",NA,NA,1,1,1957-01-17,2000-02-15,2005-02-14,2002-08-16,NA,47,47,"1985-2025",NA,NA,"Candidato Precandidato Presidente","SI","2000-2005"
"LAMORTE",NA,"ALDO",NA,3313,"Union Civica",1999-04-25,1999-04-25,"Candidato Precandidato Presidente",NA,NA,1,1,1957-01-17,1995-02-15,2000-02-14,1997-08-15 12:00:00,NA,42,42,"1985-2025",NA,NA,"Candidato Precandidato Presidente","SI","1995-2000"
"LAMORTE","RUSSOMANNO","ALDO","JOSE",3313,"Partido Nacional",NA,NA,"Senador","Suplente",NA,1,2,1957-01-17,2010-02-15 02:00:00,2015-02-14 02:00:00,2012-08-15 03:00:00,55,NA,55,"1985-2025",2010,2014,"Senador","SI","2010-2015"
"LAMORTE","RUSSOMANNO","ALDO","JOSE",3313,"Partido Nacional",NA,NA,"Senador","Suplente",NA,1,2,1957-01-17,2015-02-15 02:00:00,2020-02-14 03:00:00,2017-08-15 03:00:00,60,NA,60,"1985-2025",2019,2019,"Senador","SI","2015-2020"
"LAMORTE","RUSSOMANNO","ALDO","JOSE",3313,"Partido Nacional",NA,NA,"Diputado","Suplente",NA,1,2,1957-01-17,2015-02-15 02:00:00,2020-02-14 03:00:00,2017-08-15 03:00:00,60,NA,60,"1985-2025",2015,2019,"Diputado","SI","2015-2020"
"LAMORTE","RUSSOMANNO","ALDO","JOSE",3313,"Partido Nacional",NA,NA,"Senador","Suplente",NA,1,2,1957-01-17,2020-02-15 03:00:00,2025-02-14 03:00:00,2022-08-16 03:00:00,65,NA,65,"1985-2025",2021,2024,"Senador","SI","2020-2025"
"LAMORTE","RUSSOMANNO","ALDO","JOSE",3313,"Partido Nacional",NA,NA,"Diputado","Suplente",NA,1,2,1957-01-17,2020-02-15 03:00:00,2025-02-14 03:00:00,2022-08-16 03:00:00,65,NA,65,"1985-2025",2020,2025,"Diputado","SI","2020-2025"
"LANCASTER","MONTANELLI","ELENA","FELICIA",4762,"Partido Nacional",NA,NA,"Diputado","Suplente",NA,0,2,NA,2015-02-15 02:00:00,2020-02-14 03:00:00,2017-08-15 03:00:00,NA,NA,NA,"1985-2025",2020,2020,"Diputado","SI","2015-2020"
"LANCASTER","MONTANELLI","ELENA","FELICIA",4762,"Partido Nacional",NA,NA,"Diputado","Suplente",NA,0,2,NA,2015-02-15 02:00:00,2020-02-14 03:00:00,2017-08-15 03:00:00,NA,NA,NA,"1985-2025",2015,2019,"Diputado","SI","2015-2020"
"LANCASTER","MONTANELLI","ELENA","FELICIA",4762,"Partido Nacional",NA,NA,"Senador","Suplente",NA,0,2,NA,2020-02-15 03:00:00,2025-02-14 03:00:00,2022-08-16 03:00:00,NA,NA,NA,"1985-2025",2024,2024,"Senador","SI","2020-2025"
"LANCASTER","MONTANELLI","ELENA","FELICIA",4762,"Partido Nacional",NA,NA,"Diputado","Suplente",NA,0,2,NA,2020-02-15 03:00:00,2025-02-14 03:00:00,2022-08-16 03:00:00,NA,NA,NA,"1985-2025",2023,2024,"Diputado","SI","2020-2025"
"LANCASTER","MONTANELLI","ELENA","FELICIA",4762,"Partido Nacional",NA,NA,"Diputado","Suplente",NA,0,2,NA,2020-02-15 03:00:00,2025-02-14 03:00:00,2022-08-16 03:00:00,NA,NA,NA,"1985-2025",2020,2020,"Diputado","SI","2020-2025"
"LANCIERI",NA,"JUAN",NA,782,"Partido Colorado",NA,NA,"Diputado","Suplente","Rio Negro",1,1,1949-11-12,1995-02-15,2000-02-14,1997-08-15 12:00:00,47,NA,47,"1985-2025",NA,NA,"Diputado","SI","1995-2000"
"LANDARTE",NA,"MARIO",NA,1876,"Partido Colorado",NA,NA,"Diputado","Suplente","Canelones",1,1,1927-02-01,1959-02-15,1963-02-14,1961-02-14,34,NA,34,"1934-1973",NA,NA,"Diputado","SI","1959-1963"
"LANDARTE",NA,"MARIO",NA,1876,"Partido Colorado",NA,NA,"Diputado","Suplente","Canelones",1,1,1927-02-01,1963-02-15,1967-02-14,1965-02-14,38,NA,38,"1934-1973",NA,NA,"Diputado","SI","1963-1967"
"LANDARTE",NA,"MARIO",NA,1876,"Partido Colorado",NA,NA,"Diputado","Suplente","Canelones",1,1,1927-02-01,1967-02-15,1972-02-14,1969-08-15 12:00:00,42,NA,42,"1934-1973",NA,NA,"Diputado","SI","1967-1972"
"LANDARTE",NA,"MARIO",NA,1876,"Partido Colorado",NA,NA,"Diputado","Suplente","Canelones",1,1,1927-02-01,1985-02-15,1990-02-14,1987-08-16 12:00:00,60,NA,60,"1985-2025",NA,NA,"Diputado","SI","1985-1990"
"LANDARTE",NA,"NESTOR",NA,1877,"Partido Colorado",NA,NA,"Diputado","Suplente","Tacuarembo",1,1,1927-02-01,2000-02-15,2005-02-14,2002-08-16,75,NA,75,"1985-2025",NA,NA,"Diputado","SI","2000-2005"
"LANDARTE",NA,"NESTOR",NA,1877,"Partido Colorado",NA,NA,"Diputado","Suplente","Canelones",1,1,1927-02-01,1967-02-15,1972-02-14,1969-08-15 12:00:00,42,NA,42,"1934-1973",NA,NA,"Diputado","SI","1967-1972"
"LANDONI",NA,"SILVESTRE","OCTAVIO",3951,"Partido Nacional",1947-03-01,1950-08-27,"Intendente","Titular","Durazno",1,1,1899-12-31,1947-02-13,1951-02-12,1949-02-12,NA,47,47,"1934-1973",NA,NA,"Intendente","SI","1947-1951"
"LANDONI",NA,"SILVESTRE","OCTAVIO",3951,"Partido Nacional",1951-02-15,1954-08-30,"Intendente","Titular","Durazno",1,1,1899-12-31,1951-02-15,1955-02-14,1953-02-14,NA,51,51,"1934-1973",NA,NA,"Intendente","SI","1951-1955"
"LANDONI",NA,"SILVESTRE","O.",3951,"Partido Nacional",1963-02-15,1964-02-28,"Presidente del Concejo Departamental","Titular","Durazno",1,1,1899-12-31,1963-02-15,1967-02-14,1965-02-14,NA,63,63,"1934-1973",NA,NA,"Presidente del Concejo Departamental","NO","1963-1967"
"LANDONI","TEPERINO","DANIEL","ALBERTO",5117,"Partido Nacional",NA,NA,"Diputado","Suplente",NA,1,2,1966-12-17,2005-02-15 02:00:00,2010-02-14 02:00:00,2007-08-16 03:00:00,40,NA,40,"1985-2025",2005,2005,"Diputado","SI","2005-2010"
"LANFRANCONI",NA,"RUBEN",NA,3701,"Partido Colorado",1963-02-15,1967-02-14,"Concejal Departamental","Titular","Paysandu",1,1,NA,1963-02-15,1967-02-14,1965-02-14,NA,NA,NA,"1934-1973",NA,NA,"Concejal Departamental","NO","1963-1967"
"LANGON",NA,"ALBERTO",NA,783,"Partido Colorado",1934-05-18,1934-06-13,"Diputado","Suplente","Paysandu",1,1,1884-10-17,1934-05-18,1938-05-16,1936-05-16 12:00:00,NA,49,49,"1934-1973",NA,NA,"Diputado","SI","1934-1938"
"LANGON",NA,"MAURICIO",NA,784,"Partido Colorado",1934-05-18,1938-05-24,"Diputado","Titular","Montevideo",1,1,NA,1934-05-18,1938-05-16,1936-05-16 12:00:00,NA,NA,NA,"1934-1973",NA,NA,"Diputado","SI","1934-1938"
"LANGON",NA,"MAURICIO",NA,784,"Partido Colorado",1938-05-25,1942-02-21,"Diputado","Titular","Montevideo",1,1,NA,1938-05-24,1942-02-21,1940-04-07 12:00:00,NA,NA,NA,"1934-1973",NA,NA,"Diputado","SI","1938-1942"
"LANGON",NA,"MAURICIO",NA,784,"Partido Colorado",1945-06-12,1945-06-18,"Senador","Suplente",NA,1,1,NA,1943-02-04,1947-02-10,1945-02-06 12:00:00,NA,NA,NA,"1934-1973",NA,NA,"Senador","SI","1943-1947"
"LANGORTA","LANGORTA","JOSE","LUIS",3273,"Frente Amplio",2015-03-01,NA,"Concejal","Titular","Tacuarembo Paso de los Toros",1,1,1953-10-08,2015-02-15,2020-02-14,2017-08-15 12:00:00,NA,61,61,"1985-2025",NA,NA,"Concejal","SI","2015-2020"
"LANGUELAN",NA,"JUAN","CARLOS",2730,"Frente Amplio",2010-03-01,NA,"Concejal","Titular","Canelones Parque del Plata",1,1,1937-09-28,2010-02-15,2015-02-14,2012-08-15 12:00:00,NA,72,72,"1985-2025",NA,NA,"Concejal","SI","2010-2015"
"LANZA",NA,"ORESTES","L.",785,"Partido Colorado",1932-02-15,1933-03-31,"Diputado","Titular","Salto",1,1,1896-06-01,1932-02-09,1933-03-31,1932-09-04,NA,35,35,"1902-1933",NA,NA,"Diputado","SI","1932-1933"
"LANZA",NA,"ORESTES","L.",785,"Partido Colorado",1951-02-14,1951-09-17,"Senador","Titular",NA,1,1,1896-06-01,1951-02-15,1955-02-14,1953-02-14,NA,54,54,"1934-1973",NA,NA,"Senador","SI","1951-1955"
"LANZA",NA,"ORESTES","L.",785,"Partido Colorado",1963-02-15,1967-02-14,"Senador","Titular",NA,1,1,1896-06-01,1963-02-15,1967-02-14,1965-02-14,NA,66,66,"1934-1973",NA,NA,"Senador","SI","1963-1967"
"LANZA",NA,"ORESTES",NA,785,"Partido Colorado",1947-03-01,1947-12-31,"Ministro Obras Publicas","Titular",NA,1,1,1896-06-01,1947-02-13,1951-02-12,1949-02-12,NA,50,50,"1934-1973",NA,NA,"Ministro Transporte y Obras Públicas","NO","1947-1951"
"LANZA",NA,"ORESTES",NA,785,"Partido Colorado",1958-11-30,1958-11-30,"Candidato Consejo Nacional de Gobierno",NA,NA,1,1,1896-06-01,1955-02-15,1959-02-03,1957-02-08 12:00:00,NA,62,62,"1934-1973",NA,NA,"Candidato Consejo Nacional de Gobierno","NO","1955-1959"
"LANZA",NA,"ORESTES","L.",785,"Partido Colorado",1926-02-13,1929-10-02,"Consejero Departamental","Titular","Salto",1,1,1896-06-01,1926-02-09,1929-01-28,1927-08-05,NA,29,29,"1902-1933",NA,NA,"Consejero Departamental","NO","1926-1929"
"LANZA",NA,"ORESTES",NA,785,"Partido Colorado",1926-10-02,1932-02-23,"Consejero Departamental","Titular","Salto",1,1,1896-06-01,1926-02-09,1929-01-28,1927-08-05,NA,30,30,"1902-1933",NA,NA,"Consejero Departamental","NO","1926-1929"
"LANZA",NA,"ORESTES",NA,785,"Partido Colorado",1947-02-15,1951-02-14,"Intendente","Titular","Salto",1,1,1896-06-01,1947-02-13,1951-02-12,1949-02-12,NA,50,50,"1934-1973",NA,NA,"Intendente","SI","1947-1951"
"LANZA","SERE","AQUILES",NA,3952,"Partido Colorado",1963-02-15,1967-02-14,"Diputado","Titular","Montevideo",1,1,1924-05-31,1963-02-15,1967-02-14,1965-02-14,NA,38,38,"1934-1973",NA,NA,"Diputado","SI","1963-1967"
"LANZA","SERE","AQUILES",NA,3952,"Partido Colorado",1967-02-15,1968-03-20,"Diputado","Titular","Montevideo",1,1,1924-05-31,1967-02-15,1972-02-14,1969-08-15 12:00:00,NA,42,42,"1934-1973",NA,NA,"Diputado","SI","1967-1972"
"LANZA",NA,"AQUILES",NA,3952,"Partido Colorado",1966-11-27,1966-11-27,"Candidato Vicepresidente",NA,NA,1,1,1924-05-31,1963-02-15,1967-02-14,1965-02-14,NA,42,42,"1934-1973",NA,NA,"Candidato Vicepresidente","SI","1963-1967"
"LANZA",NA,"AQUILES","R.",3952,"Partido Colorado",1985-02-15,1985-11-06,"Intendente","Titular","Montevideo",1,1,1924-05-31,1985-02-15,1990-02-14,1987-08-16 12:00:00,NA,60,60,"1985-2025",NA,NA,"Intendente","SI","1985-1990"
"LAPASTA","VENTURA","GERMAN",NA,4594,"Partido Nacional",NA,NA,"Diputado","Suplente",NA,1,2,1982-05-25,2010-02-15 02:00:00,2015-02-14 02:00:00,2012-08-15 03:00:00,30,NA,30,"1985-2025",2010,2013,"Diputado","SI","2010-2015"
"LAPAZ","CORREA","GUSTAVO",NA,3762,"Partido Nacional",1995-02-15,2001-02-14,"Intendente",NA,"Soriano",1,1,1953-08-24,1995-02-15,2000-02-14,1997-08-15 12:00:00,NA,41,41,"1985-2025",NA,NA,"Intendente","SI","1995-2000"
"LAPAZ","CORREA","GUSTAVO",NA,3762,"Partido Nacional",2001-02-15,2005-02-14,"Intendente","Titular","Soriano",1,1,1953-08-24,2000-02-15,2005-02-14,2002-08-16,NA,47,47,"1985-2025",NA,NA,"Intendente","SI","2000-2005"
"LAPAZ","CORREA","GUSTAVO","JAVIER",3762,"Partido Nacional",NA,NA,"Senador","Suplente",NA,1,2,1953-08-24,2005-02-15 02:00:00,2010-02-14 02:00:00,2007-08-16 03:00:00,53,NA,53,"1985-2025",2005,2010,"Senador","SI","2005-2010"
"LAPETRA",NA,"RAUL","J.",786,"Partido Colorado",1932-10-02,1933-03-31,"Diputado","Suplente","Paysandu",1,1,NA,1932-02-09,1933-03-31,1932-09-04,NA,NA,NA,"1902-1933",NA,NA,"Diputado","SI","1932-1933"
"LAPIDO","DIAZ","ALVARO",NA,787,"Partido Nacional",1967-02-15,1972-02-14,"Diputado","Titular","Montevideo",1,1,NA,1967-02-15,1972-02-14,1969-08-15 12:00:00,NA,NA,NA,"1934-1973",NA,NA,"Diputado","SI","1967-1972"
"LAPORTE",NA,"PEDRO","ALBERTO",788,"Partido Colorado",NA,1969-06-13,"Diputado","Suplente","Artigas",1,1,NA,1967-02-15,1972-02-14,1969-08-15 12:00:00,NA,NA,NA,"1934-1973",NA,NA,"Diputado","SI","1967-1972"
"LAPREBENDERE",NA,"JUAN","C.",2821,"Frente Amplio",2010-03-01,NA,"Concejal","Titular","Rivera Minas de Corrales",1,1,1953-07-23,2010-02-15,2015-02-14,2012-08-15 12:00:00,NA,56,56,"1985-2025",NA,NA,"Concejal","SI","2010-2015"
"LARA",NA,"ALFREDO",NA,4173,"Partido Nacional",1992-12-08,1993-01-08,"Diputado","Suplente","Maldonado",1,1,1954-10-24,1990-02-15,1995-02-14,1992-08-15 12:00:00,NA,38,38,"1985-2025",NA,NA,"Diputado","SI","1990-1995"
"LARA",NA,"JULIO",NA,4289,"Partido Nacional",1995-02-15,2000-02-14,"Diputado","Titular","Canelones",1,1,NA,1995-02-15,2000-02-14,1997-08-15 12:00:00,NA,NA,NA,"1985-2025",NA,NA,"Diputado","SI","1995-2000"
"LARA",NA,"JULIO",NA,4289,"Partido Nacional",2000-02-15,2005-02-14,"Diputado","Titular","Canelones",1,1,NA,2000-02-15,2005-02-14,2002-08-16,NA,NA,NA,"1985-2025",NA,NA,"Diputado","SI","2000-2005"
"LARA","GILENE","JULIO","CESAR",4289,"Partido Nacional",NA,NA,"Senador","Suplente",NA,1,2,1953-07-23,2010-02-15 02:00:00,2015-02-14 02:00:00,2012-08-15 03:00:00,59,NA,59,"1985-2025",2010,2015,"Senador","SI","2010-2015"
"LARA","GILENE","JULIO","CESAR",4289,"Partido Nacional",NA,NA,"Senador","Titular",NA,1,2,1953-07-23,2005-02-15 02:00:00,2010-02-14 02:00:00,2007-08-16 03:00:00,NA,51,51,"1985-2025",2005,2010,"Senador","SI","2005-2010"
"LARAÑAGA",NA,"MARIA",NA,3106,"Partido Nacional",2015-03-01,NA,"Concejal","Titular","Treinta y Tres Santa Clara de Olimar",0,1,NA,2015-02-15,2020-02-14,2017-08-15 12:00:00,NA,NA,NA,"1985-2025",NA,NA,"Concejal","SI","2015-2020"
"LARRANAGA",NA,"JORGE","W.",791,"Partido Nacional",2020-03-01,NA,"Ministro Interior","Titular",NA,1,1,1956-08-08,2020-02-15,2025-02-14,2022-08-16,NA,63,63,"1985-2025",NA,NA,"Ministro Interior","SI","2020-2025"
"LARRANAGA","FRAGA","JORGE","WASHINGTON",791,"Partido Nacional",NA,NA,"Senador","Titular",NA,1,2,1956-08-08,2010-02-15 02:00:00,2015-02-14 02:00:00,2012-08-15 03:00:00,NA,53,53,"1985-2025",2010,2014,"Senador","SI","2010-2015"
"LARRANAGA","FRAGA","JORGE","WASHINGTON",791,"Partido Nacional",NA,NA,"Senador","Titular",NA,1,2,1956-08-08,2015-02-15 02:00:00,2020-02-14 03:00:00,2017-08-15 03:00:00,NA,58,58,"1985-2025",2020,2020,"Senador","SI","2015-2020"
"LARRANAGA","FRAGA","JORGE","WASHINGTON",791,"Partido Nacional",NA,NA,"Senador","Titular",NA,1,2,1956-08-08,2015-02-15 02:00:00,2020-02-14 03:00:00,2017-08-15 03:00:00,NA,58,58,"1985-2025",2015,2020,"Senador","SI","2015-2020"
