primer_nombre,segundo_nombre,primer_apellido,segundo_apellido,id_politico,fecha_inicio,fecha_nac,fuente
JUAN,ANTONIO,MALDONADO,NA,3965,1947-02-15,,
JUAN,ANTONIO,VIERA,NA,260,NA,,
JUAN,B.,ECHENIQUE,NA,484,1934-06-07,,
JUAN,B.,MORELLI,NA,957,1938-05-25,1868-04-27,2
JUAN,B.,SILVA,NA,4086,1926-02-13,,
JUAN,C.,ALVAREZ,NA,3805,1963-02-15,,
JUAN,C.,BONJOUR,NA,2916,2010-03-01,1953-04-18,
JUAN,C.,GONZALEZ,NA,3923,1972-02-15,,
JUAN,C.,LATEULADE,NA,1880,NA,,
JUAN,C.,MARTINICORENA,NA,3152,2015-03-01,1961-11-02,
JUAN,C.,MENDEZ,NA,3111,2015-03-01,,
JUAN,C.,MUSSIO,FOURNIER,2453,1938-06-19,1890-02-07,2
JUAN,C.,ROCCA,NA,4043,1963-02-15,1902-06-19,
JUAN,C.,RODRIGUEZ,NA,4047,2015-03-01,,
JUAN,CARLOS,AYALA,NA,141,1990-02-15,,
JUAN,CARLOS,BLANCO,H,222,1911-02-15,,
JUAN,CARLOS,BLANCO,NA,222,1990-02-15,,
JUAN,CARLOS,COSTA,NA,381,1998-05-05,,
JUAN,CARLOS,CURBELO,NA,3745,1990-02-15,,
JUAN,CARLOS,DE LEON,LEON,1708,NA,,
JUAN,CARLOS,ELIZEIRE,NA,489,NA,1914-01-13,
JUAN,CARLOS,GARAT,NA,607,1917-02-15,,
JUAN,CARLOS,GONZALEZ,ALVAREZ,3923,1959-02-15,,
JUAN,CARLOS,LOPEZ,GUTIERREZ,3953,NA,,
JUAN,CARLOS,MARTINO,NA,3985,1955-02-15,,
JUAN,CARLOS,MORATORIO,NA,953,1914-02-15,,
JUAN,CARLOS,MORENO,NA,2396,2020-02-15,,
JUAN,CARLOS,PAYSEE,NA,3736,1983-01-01,1942-10-01,
JUAN,CARLOS,PITA,NA,381,2000-02-15,1951-01-26,
JUAN,CARLOS,RAFFO,FRAVEGA,4037,NA,1894-07-30,
JUAN,CARLOS,RAFFO,NA,4037,1995-02-15,1946-08-04,
JUAN,CARLOS,ROCCA,NA,4043,1959-02-15,1902-06-19,
JUAN,CARLOS,RODRIGUEZ,NA,4049,1997-05-14,,
JUAN,CARLOS,RONDAN,NA,2103,NA,,
JUAN,CARLOS,SUAREZ,NA,4098,1955-02-15,,
JUAN,DOMINGO,CRUZ,NA,3873,1926-10-02,,
JUAN,E.,FABINI,NA,1748,NA,1910-11-21,
JUAN,E.,PIVEL,DEVOTO,4032,1955-02-15,1910-03-22,
JUAN,EDUARDO,AZZINI,NA,2477,1959-03-01,1917-05-30,
JUAN,F.,GUICHON,NA,3932,1926-02-13,,
JUAN,F.,MARTINEZ,NA,3977,1957-09-17,,
JUAN,F.,RUIZ,NA,4080,2020-02-15,1979-02-15,
JUAN,FEDERICO,RUIZ,NA,4080,2015-02-15,1979-02-15,
JUAN,FLORENTINO,GUIMARAENS,NA,706,1955-02-16,,
JUAN,FRANCISCO,CANESSA,NA,286,1934-05-18,1868-11-05,
JUAN,FRANCISCO,GARCIA,NA,617,NA,,
JUAN,FRANCISCO,GUICHON,NA,3932,1951-03-01,,
JUAN,FRANCISCO,MARTINO,NA,3985,NA,1908-11-22,
JUAN,FRANCISCO,PIERI,NA,1095,1938-05-25,1894-07-26,
JUAN,G.,GONZALEZ,NA,3923,1955-02-15,,
JUAN,GREGORIO,GONZALEZ,NA,3923,1947-02-15,,
JUAN,GUALBERTO,TRIAS,NA,1374,1968-10-22,,
JUAN,GUILLERMO,DIAZ,NA,3879,NA,,
JUAN,GUILLERMO,SILVA,NA,4086,NA,,
JUAN,H.,PAIVA,NA,3622,1955-02-15,,
JUAN,IGNACIO,MANGADO,NA,3967,1999-12-07,1954-06-03,
JUAN,J.,APOLO,NA,3811,1955-02-15,,
JUAN,J.,CARBAJAL,VICTORICA,297,1932-03-04,,
JUAN,JACINTO,APOLO,NA,3811,NA,,
JUAN,JOSE,AGUIAR,NA,3429,1958-11-30,,
JUAN,JOSE,BENTANCOUR,NA,3830,2000-02-15,,
JUAN,JOSE,BRUNO,NA,258,2005-02-15,1951-07-25,
JUAN,JOSE,BURGOS,NA,3681,1972-02-15,,
JUAN,JOSE,DE ARTEAGA,ARTEAGA,406,1938-06-19,,
JUAN,JOSE,DOMINGUEZ,NA,3881,2005-02-15,,
JUAN,JOSE,FIGUEROA,NA,3942,2015-03-01,,
JUAN,JOSE,FIGUEROA,NA,3943,2015-03-01,,
JUAN,JOSE,FRAGA,FREIRE,574,1959-02-15,,
JUAN,JOSE,FUENTES,NA,584,1985-02-15,,
JUAN,JOSE,LOPEZ,NA,3951,2015-03-01,,
JUAN,JOSE,MUÑOZ,NA,258,1929-02-15,,
JUAN,JOSE,SEGUNDO,NA,2156,NA,,
JUAN,JOSE,ZORRILLA,NA,1448,1985-02-15,1920-11-01,
JUAN,JUSTO,AMARO,NA,3807,1995-02-15,1930-09-14,
JUAN,L.,OTEGUI,NA,3655,1963-02-15,,
JUAN,L.,PINTO,NA,1103,1985-02-15,,
JUAN,LUIS,STORACE,NA,2537,1998-10-16,1940-09-18,
JUAN,M.,AZEVES,NA,144,1934-06-07,,
JUAN,M.,BESIL,NA,1558,1963-02-15,,
JUAN,M.,GUTIERREZ,NA,1842,NA,,
JUAN,M.,LAGO,NA,776,1904-01-30,,
JUAN,M.,MORALES,NA,950,1934-06-18,,
JUAN,M.,SALABERRY,NA,3654,1972-02-15,,
JUAN,M.,VERDIER,NA,1416,1949-11-07,,
JUAN,MA.,BORDABERRY,NA,3860,1969-10-04,1928-06-17,
JUAN,MANUEL,FERNANDEZ,NA,532,1955-03-02,,
JUAN,MARIA,BORDABERRY,NA,3860,1972-03-01,1928-06-17,
JUAN,MARIA,CRUZ,NA,3873,1926-02-13,,
JUAN,MARIA,OLIVER,H,998,1914-02-15,,
JUAN,MARTIN,POSADAS,NA,1129,1990-03-01,1937-06-19,
JUAN,MARTIN,RODRIGUEZ,NA,4047,2020-02-15,1982-12-21,
JUAN,P.,FABINI,NA,1748,1943-02-15,1876-11-06,
JUAN,P.,VIDAL,NA,3658,1959-02-15,,
JUAN,PABLO,ROSSELLI,NA,2108,NA,1964-07-17,
JUAN,PABLO,TERRA,NA,1353,1972-02-15,1924-09-03,
JUAN,PEDRO,AMESTOY,NA,2500,1971-04-02,1925-09-20,
JUAN,PEDRO,CASTRO,H,3861,1908-02-27,,
JUAN,PEDRO,CASTRO,NA,3861,1911-02-11,,
JUAN,PEDRO,CIGANDA,NA,350,1985-02-15,1938-05-07,
JUAN,PEDRO,DIAZ,NA,3879,1972-10-02,,
JUAN,PEDRO,SUAREZ,NA,4100,NA,,
JUAN,PEDRO,SUAREZ,NA,4101,2010-03-01,,
JUAN,RAFAEL,LARROSA,NA,1879,NA,,
JUAN,RAUL,FERREIRA,NA,1769,NA,1953-01-16,
JUAN,NA,AGUIRRE,Y GONZALEZ,22,1917-02-01,,
JUAN,NA,ALVAREZ,CORTES,3804,1925-01-22,,
JUAN,NA,AMARO,CEDRES,3807,2000-02-15,1957-02-14,
JUAN,NA,BENITEZ,NA,201,1947-12-24,,
JUAN,NA,BENTANCOUR,ALVARIO,3831,NA,,
JUAN,NA,BENTANCOUR,FERREIRA,3831,NA,,
JUAN,NA,BOIX,NA,3412,1962-11-25,1935-06-24,
JUAN,NA,BONJOUR,NA,2916,2015-03-01,1953-04-18,
JUAN,NA,CARBAJAL,VICTORICA,297,1946-04-23,,
JUAN,NA,CARLOS,GARCIA,2720,2010-03-01,,
JUAN,NA,CASTIGLIONI,ALONSO,321,1963-02-15,,
JUAN,NA,CASTRO,NA,3866,2015-03-01,,
JUAN,NA,DELGADO,NA,3027,2015-03-01,,
JUAN,NA,DOMINGUEZ,NA,3881,2000-02-15,,
JUAN,NA,ESTEVEZ,NA,2391,2010-03-01,,
JUAN,NA,ETCHEVERRY,(H),513,1963-02-15,,
JUAN,NA,ETCHEVERRY,NA,513,1990-12-20,,
JUAN,NA,FABINI,NA,1748,1958-11-30,,
JUAN,NA,FRASCHINI,SILVERA,1787,NA,,
JUAN,NA,GIL,NA,644,1902-11-10,,
JUAN,NA,GIRIBALDI,HEGUY,651,1911-02-15,,
JUAN,NA,LOPEZ,AGUERRE,3951,1929-02-15,,
JUAN,NA,LOPEZ,NA,3951,1958-11-30,,
JUAN,NA,MANGADO,NA,3966,NA,1954-06-03,
JUAN,NA,MARTINEZ,GUIDO,3975,1996-10-01,1970-05-19,
JUAN,NA,MARTINEZ,NA,3977,1972-02-15,,
JUAN,NA,MIER,NA,644,1904-03-23,,
JUAN,NA,ORIBE,STEMMER,1008,1990-03-28,1946-06-24,
JUAN,NA,OTERO,NA,1021,1938-06-06,,
JUAN,NA,PAULLIER,NA,1049,1915-02-10,1851,2
JUAN,NA,PIVEL,DEVOTO,4032,1963-03-01,1910-03-22,
JUAN,NA,PIVEL,NA,4032,1919-03-06,,
JUAN,NA,RAMASSO,NA,1162,1923-02-15,,
JUAN,NA,RODRIGUEZ,CORREA,4049,1957-06-06,,
JUAN,NA,RODRIGUEZ,GROLERO,4047,1920-03-01,,
JUAN,NA,SALABERRY,NA,3654,1959-02-15,1899-11-03,1
JUAN,NA,SUAREZ,NA,4100,2015-03-01,,
JUAN,NA,VILLANUEVA,NA,3153,2015-03-01,,
JUAN,NA,ZEBALLOS,Y MAGUNA,4125,NA,1871-12-27,2
JUAN,NA,ZEBALLOS,NA,4125,1966-11-27,1904,1
JUANA,NA,AMESTOY,DE MOCHO,56,1952-03-18,1893,1
JUBER,E.,GARRIDO,NA,2686,2010-03-01,,
JUDITH,NA,REYES,NA,1179,1953-06-19,,
JULES,NA,BRUNERAU,DES HOULLIERES,3494,1926-10-02,,
JULIA,NA,POU,DE LACALLE,1130,2000-02-15,1946-06-10,
JULIAN,L.,GRAÑA,NA,686,1902-02-15,1867,2
JULIAN,NA,ASTIAZARAN,NA,131,1927-03-15,,
JULIAN,NA,LARROSA,NA,2796,2015-03-01,,
JULIAN,NA,OLASCOAGA,CASAS,1978,NA,1932-11-14,
JULIAN,NA,PELUFFO,FORTUNATTO,3596,1955-02-15,,
JULIAN,NA,QUINTANA,NA,1157,1917-02-15,,
JULIAN,NA,ROCHA,NA,3015,2015-03-01,,
JULIO,A.,ZAVALLA,NA,1445,1947-11-11,,
JULIO,B.,PONS,NA,1123,1959-02-15,1900,2
JULIO,C.,CANESSA,NA,3849,1941-04-05,,
JULIO,C.,COSTA,LEMES,3585,1955-02-15,,
JULIO,C.,GONZALEZ,MORENO,676,NA,,
JULIO,C.,SILVEIRA,NA,4090,NA,,
JULIO,CARLOS,NETTO,NA,978,1952-12-23,1899,1
JULIO,CARLOS,SILVEIRA,NA,4090,NA,,
JULIO,CESAR,CANESSA,NA,3849,NA,,
JULIO,CESAR,ESPINOLA,NA,2498,1968-06-17,,
JULIO,CESAR,FERNANDEZ,NA,3893,2010-02-15,,
JULIO,CESAR,GRAUERT,NA,3929,1932-02-15,1902-11-13,
JULIO,CESAR,HERNANDEZ,NA,1852,NA,,
JULIO,CESAR,MOREIRA,NA,1958,NA,,
JULIO,CESAR,SANCHEZ,PADILLA,2130,NA,1932-06-05,
JULIO,E.,CORREA,NA,3630,1963-02-15,,
JULIO,GUILLERMO,BESOZZI,NA,3793,2015-02-15,1961-10-16,
JULIO,LUIS,GRAUERT,NA,3929,1969-10-16,,
JULIO,LUIS,SANGUINETTI,NA,4082,NA,1963-06-28,
JULIO,M.,PINTOS,RUIZ,4031,NA,1953-12-30,
JULIO,MA.,SANGUINETTI,NA,4082,1972-03-01,1936-01-06,
JULIO,MARIA,SANGUINETTI,NA,4082,2020-02-15,1936-01-06,
JULIO,MARIA,SOSA,NA,2184,NA,1879-09-08,
JULIO,MIGUEL,PINTOS,NA,4031,NA,1953-12-30,
JULIO,NA,ABELLA,Y ESCOBAR,4,1923-02-15,,
JULIO,NA,AGORIO,NA,1465,NA,,
JULIO,NA,AGUIAR,NA,704,NA,,
JULIO,NA,AMORIN,LARRANAGA,2508,1972-03-01,1923-07-29,
JULIO,NA,AROCENA,FOLLE,107,1967-02-15,,
JULIO,NA,BACCINO,NA,3428,1958-11-30,,
JULIO,NA,BADANO,REPETTO,3435,1958-11-30,,
JULIO,NA,BARAIBAR,NA,2561,2009-07-13,1945-10-17,
JULIO,NA,BESOZZI,NA,3793,NA,1961-10-16,
JULIO,NA,BONJOUR,NA,3401,1962-11-25,,
JULIO,NA,BRUNERAU,DES HOUILLERES,256,1938-05-25,,
JULIO,NA,CALLORDA,FERNANDEZ,3847,NA,1922-02-08,
JULIO,NA,CALLORDA,NA,3847,1963-02-15,1922-02-08,
JULIO,NA,CARDOZO,FERREIRA,304,2005-02-15,1949-07-20,
JULIO,NA,CASAS,ARAUJO,318,1934-06-07,,
JULIO,NA,CENTURION,,2836,2010-03-01,,
JULIO,NA,CENTURION,NA,2836,2015-03-01,,
JULIO,NA,CERDEIRAS,ALONSO,1649,NA,1900-10-22,
JULIO,NA,CHIFFLET,NA,344,1972-02-15,,
JULIO,NA,DA ROSA,ROSA,397,1963-02-18,,
JULIO,NA,DAVEREDE,NA,405,1985-02-15,,
JULIO,NA,DIAZ,PELUFFO,3445,1958-11-30,,
JULIO,NA,FERNANDEZ,RONDEAU,3900,NA,1916-02-08,
JULIO,NA,FERNANDEZ,NA,3893,2005-02-15,,
JULIO,NA,FERNANDEZ,NA,3900,2010-03-01,,
JULIO,NA,GARCIA,OTERO,3389,1962-11-25,1895-11-24,
JULIO,NA,GAYE,NA,1809,NA,,
JULIO,NA,GRAUERT,NA,3929,1909-02-13,,
JULIO,NA,HERRERA,NA,1853,2019-06-30,,
JULIO,NA,IGLESIAS,ALVAREZ,3740,1988-02-04,1949-08-14,
JULIO,NA,LARA,NA,790,2005-02-15,,
JULIO,NA,LOPEZ,NA,2728,2015-03-01,,
JULIO,NA,LORENZO,Y DEAL,833,1929-02-15,,
JULIO,NA,MATTOS,NA,897,1995-02-15,,
JULIO,NA,PEREZ,NA,2728,2015-03-01,,
JULIO,NA,PONS,NA,1123,1955-02-15,,
JULIO,NA,RIVERA,NA,3140,1990-02-15,,
JULIO,NA,RODRIGUEZ,NA,2641,2010-03-01,,
JULIO,NA,ROMERO,NA,3140,2015-03-01,,
JULIO,NA,TRIAS,DU PRE,2218,NA,,
JULIO,NA,VERA,NA,790,2004-10-31,,
JUSTINO,E.,JIMENEZ,DE ARECHAGA,762,1923-02-15,1883,
JUSTINO,F.,MARTINEZ,NA,877,1917-02-15,,
JUSTINO,NA,JIMENEZ,DE ARECHAGA,762,1966-11-27,1910,
JUSTINO,NA,MENENDEZ,NA,3570,1947-02-15,,
JUSTINO,NA,ZAVALA,MUNIZ,2273,1952-03-01,1898-07-16,
JUSTO,M.,ALONSO,NA,35,1959-02-12,,
JUSTO,NA,ALONSO,NA,35,1959-03-01,,
JUSTO,NA,CARDOZO,NA,1624,NA,,
LADISLAO,NA,GUTIERREZ,NA,1843,NA,,
LAURA,NA,RODRIGUEZ,ALZUGARAY,2090,NA,1964-11-13,
LAUREANO,NA,BRITO,NA,252,1911-02-15,,
LAURO,A.,OLIVERA,NA,1001,1914-02-15,,
LAURO,V.,RODRIGUEZ,NA,1199,1902-02-15,,
LAURO,NA,MOLINA,NA,939,NA,,
LAVALLEJA,NA,CARDOZO,NA,2793,2010-03-01,1961-08-21,
LAVALLEJA,NA,CASTRO,NA,1639,NA,,
LEAN,NA,CASAS,RODRIGUEZ,1634,NA,,
LEAN,NA,MORELLI,NA,958,1995-02-15,,
LEANDRO,NA,BARBOZA,NA,1516,NA,,
LEDO,NA,BERTIN,NA,1553,NA,,
LEO,NA,TEXEIRA,NUÑEZ,3667,1959-02-15,,
LEONARDO,E.,ASTIAZARAN,NA,132,1932-02-23,,
LEONARDO,JOSE,VINCI,LOPEZ,2263,NA,1956-10-31,
LEONARDO,NA,ASTIAZARAN,NA,132,1920-02-18,,
LEONARDO,NA,CASTRO,NA,2919,2015-03-01,,
LEONARDO,NA,DE LEON,LEON,2319,2015-02-15,,
LEONARDO,NA,FERREIRA,NA,2984,2015-03-01,,
LEONARDO,NA,GIMENEZ,NA,3238,2015-03-01,,
LEONARDO,NA,GUZMAN,NA,2546,2002-11-13,,
LEONCIO,NA,LUCAS,NA,1908,NA,,
LEONDRE,NA,DA COSTA,COSTA,2858,2010-03-01,,
LEONEL,NA,AGUIRRE,NA,17,1943-02-15,,
LEONEL,NA,MESA,NA,919,1959-02-15,,
LEONEL,NA,RUIZ,ZORRILLA,1235,1959-02-15,,
LEONEL,NA,SELLANES,NA,2158,NA,,
LEONEL,NA,VELAZQUEZ,DE LEON,2245,NA,,
LEOPOLDO,NA,AGORIO,NA,3390,1962-11-25,,
LEOPOLDO,NA,FERNANDEZ,NA,533,NA,,
LEOPOLDO,NA,GONZALEZ,LERENA,674,1902-02-15,,
LEOPOLDO,NA,PELUFFO,NA,1057,1919-03-21,,
LIBER,NA,CURA,NA,1688,NA,,
LILA,NA,XAVIER,OLIVERA,3138,2015-03-01,1949-07-05,
LILIAN,NA,GALAN,NA,2306,2020-02-15,1961-09-23,
LILIANA,NA,CUEVAS,,2883,2010-03-01,1966-11-05,
LINO,E.,MENDEZ,NA,909,1931-06-01,,
LINO,NA,BELTRAN,NUÑEZ,1535,NA,,
LIRIO,NA,RODRIGUEZ,NA,2097,NA,,
LISANDRO,NA,CERSOSIMO,NA,1650,1949-08-12,1897-06-20,
LISARDO,NA,CERSOSIMO,NA,1650,NA,1897-06-20,
LIZARDO,R.,GONZALEZ,NA,675,1938-05-25,,
LORENZO,A.,RUIZ,NA,4079,1926-02-13,,
LORENZO,ARIEL,RUIZ,NA,4079,1929-03-08,,
LORENZO,S.,MUSSIO,NA,969,1951-02-15,,
LORENZO,NA,BATLLE,PACHECO,182,1951-03-07,1897-03-04,
LORENZO,NA,BELINZON,NA,190,1926-02-14,,
LORENZO,NA,CARNELLI,NA,309,1929-03-08,1887-01-06,
LORENZO,NA,LEZAMA,NA,817,1917-02-15,,
LOURDES,NA,SUAREZ,NA,2866,2010-03-01,,
LUCAS,NA,PITTALUGA,NA,1109,1985-02-15,1934-10-18,
LUCAS,NA,SIERRA,PORRO,3606,1955-02-15,,
LUCIA,NA,DOTTI,NA,2752,2010-03-01,,
LUCIA,NA,ETCHEVERRY,NA,2366,2020-02-15,1968-07-02,
LUCIA,NA,FALERO,NA,2690,2010-03-01,,
LUCIANO,L.,AGUIRRE,NA,3523,1932-02-23,,
LUCIANO,NA,MACEDO,NA,841,1932-02-09,,
LUCIO,NA,CACERES,NA,1600,2000-03-01,1949-09-14,
LUCIO,NA,NUÑEZ,NA,1974,NA,,
LUIS,A.,ARISMENDI,NA,1488,NA,,
LUIS,A.,BARRIOS,TASSANO,2521,1988-03-09,1935-08-26,
LUIS,A.,BENTABERRI,NA,203,1991-06-01,1937-04-20,
LUIS,A.,BIANCHI,NA,3837,2015-03-01,,
LUIS,A.,CURBELO,NA,1689,NA,,
LUIS,A.,DAMBORIARENA,NA,403,NA,1941-11-18,
LUIS,A.,NUÑEZ,CONNIO,1972,NA,1931-03-14,
LUIS,A.,RODRIGUEZ,NA,4071,2015-03-01,,
LUIS,A.,SANCHEZ,ROCH,2132,NA,1915-09-21,
LUIS,A.,VIERA,NA,2255,NA,,
LUIS,ALBERTO,BARBE,NA,165,1943-02-15,1907,
LUIS,ALBERTO,BRAUSE,NA,3840,1952-03-01,1907,
LUIS,ALBERTO,HEBER,NA,720,2020-03-01,1957-12-22,
LUIS,ALBERTO,LACALLE,HERRERA,769,2010-02-15,1941-07-13,
LUIS,ALBERTO,LACALLE,POU,770,2020-03-01,1973-08-11,
LUIS,ALBERTO,SALGADO,NA,1245,1967-02-15,,
LUIS,ALBERTO,SEGOVIA,NA,1289,1987-11-22,,
LUIS,ALFREDO,FRATTI,NA,3903,2015-02-15,1956-10-23,
LUIS,C.,ACOSTA,NA,1459,NA,,
LUIS,CARLOS,LOPEZ,NA,3955,2010-03-01,,
LUIS,E.,ESPINOSA,NA,499,1985-06-17,,
LUIS,E.,GUTIERREZ,NA,711,2015-03-01,,
LUIS,E.,MALLO,NA,858,1995-02-15,,
LUIS,EDUARDO,DE CASTRO,CASTRO,414,1934-06-07,,
LUIS,EDUARDO,PEREIRA,NA,3762,2001-02-15,,
LUIS,EDUARDO,SEGUNDO,NA,1292,1908-02-08,,
LUIS,ENRIQUE,GALLO,CANTERA,3908,NA,1961-01-14,
LUIS,ENRIQUE,GALLO,NA,3908,2015-02-15,1961-01-14,
LUIS,HUGO,APOLO,NA,3738,1995-02-15,1930,
LUIS,I.,CIBILS,NA,3493,1932-02-23,,
LUIS,IGNACIO,GARCIA,NA,618,1911-02-21,,
LUIS,J.,DEBALI,NA,440,1938-05-25,,
LUIS,J.,MARTINEZ,NA,879,1985-02-15,,
LUIS,J.,VIDAL,ZAGLIO,2249,NA,1915-11-01,
LUIS,JORGE,GALLO,NA,3908,2005-02-15,1934-05-31,
LUIS,JOSE,GALLO,IMPERIALE,3908,2010-02-15,1934-05-31,
LUIS,M.,DE POSADAS,POSADAS,1711,NA,1927-06-27,
LUIS,M.,OTERO,NA,1022,1927-03-15,,
LUIS,PEDRO,BESOZZI,NA,1556,NA,1957-06-10,
LUIS,SERGIO,BOTANA,NA,536,NA,1964-11-08,
LUIS,NA,BALPARDA,BLENGIO,2512,1973-02-09,1924-11-25,
LUIS,NA,BARRETO,NA,2665,2010-03-01,,
LUIS,NA,BATLLE,BERRES,3827,1963-02-20,1897-11-27,
LUIS,NA,BATLLE,BERTOLINI,3827,NA,,
LUIS,NA,BIANCHI,BADANO,3836,NA,1953-06-28,
LUIS,NA,BONINO,NA,227,1938-06-01,,
LUIS,NA,BORSARI,NA,1578,2015-03-01,1952-12-26,
LUIS,NA,BRAUSE,NA,3840,1958-11-30,1907,
LUIS,NA,CARLOS,LOPEZ,3144,2015-03-01,,
LUIS,NA,CHALELA,SILVA,3868,1963-02-15,1912-03-12,
LUIS,NA,CHALELA,NA,3868,1959-02-15,1912-03-12,
LUIS,NA,DE LEON,LEON,423,1938-05-25,,
LUIS,NA,DELGADO,NA,3027,1994-11-27,,
LUIS,NA,DINI,NA,1725,NA,,
LUIS,NA,ETCHEVERRY,NA,2366,2010-03-01,,
LUIS,NA,FADOL,NA,1778,1971-11-28,,
LUIS,NA,FERRIZO,NA,552,1990-02-15,1951,2
LUIS,NA,FIGOLI,NA,1778,1959-02-15,1911-06-10,
LUIS,NA,FONTES,NA,568,1990-02-15,,
LUIS,NA,FRASCHINI,NA,2545,2001-05-15,1951-07-23,
LUIS,NA,FRATTI,NA,3903,2020-02-15,1956-10-23,
LUIS,NA,GALLO,CANTERA,3908,NA,1961-01-14,
LUIS,NA,GARDIOL,NA,2936,2010-03-01,1954-10-14,
LUIS,NA,GIL,SALGUERO,3386,1962-11-25,,
LUIS,NA,GUTIERREZ,NA,711,NA,,
LUIS,NA,HIERRO,GAMBARDELLA,1854,1967-10-30,,
LUIS,NA,HIERRO,LOPEZ,730,2009-06-28,1947-01-06,
LUIS,NA,HIERRO,NA,731,1945-06-05,1915-09-01,
LUIS,NA,HUELMO,NA,731,2015-03-01,,
LUIS,NA,IMAS,NA,746,1972-02-15,,
LUIS,NA,IRIGOIN,NA,3269,2015-03-01,1964-06-06,
LUIS,NA,LOPEZ,DE HARO,3952,NA,,
LUIS,NA,LORENZO,Y DEAL,833,1959-02-15,,
LUIS,NA,MARTINEZ,NA,879,2015-03-01,,
LUIS,NA,OLIU,NA,997,1947-02-15,1892-10-21,
LUIS,NA,PEREZ,GARCIA,2021,NA,,
LUIS,NA,PIERI,NA,649,1999-10-31,1946-01-01,
LUIS,NA,PONCE,DE LEON,4033,1929-02-01,,
LUIS,NA,PONCE,NA,4034,1958-11-30,,
LUIS,NA,PUIG,NA,2320,2015-02-15,,
LUIS,NA,RODRIGUEZ,TOMAS,4071,2010-03-01,,
LUIS,NA,SANGUINET,NA,3399,1962-11-25,,
LUIS,NA,SUAREZ,NA,2191,NA,,
LUIS,NA,VARELA,NA,2234,NA,,
LUIS,NA,VIDAL,ZAGLIO,2249,1965-02-11,1915-11-01,
LUIS,NA,VISCONTI,NA,2266,NA,1949-01-16,
LUJAN,NA,CONDE,NA,2878,2010-03-01,,
LUZ,MARIA,ESPINOSA,NA,2773,2010-03-01,1972-03-27,
MABEL,NA,CURBELO,,2635,2010-03-01,,
MABEL,NA,GONZALEZ,NA,1825,2010-03-01,,
MABEL,NA,NION,NA,3041,2015-03-01,1953-09-08,
MAGDALENA,NA,ANTONELLI,MORENO,1484,1948-01-09,1877-05-09,
MANCEBO,NA,GARCIA,NA,619,NA,,
MANON,NA,BERRUETA,NA,2982,2015-03-01,1961-06-04,
MANUEL,B.,OTERO,NA,1023,1920-02-09,,
MANUEL,J.,LARROSA,NA,3509,1926-10-02,,
MANUEL,MARIA,BARREIRO,NA,172,2005-02-15,1950-04-14,
MANUEL,ORIBE,CORONEL,NA,371,1932-02-15,1890-11-07,
MANUEL,S.,ARTAGAVEYTIA,NA,124,1920-02-15,,
MANUEL,T.,PEREZ,NA,4021,1947-02-15,,
MANUEL,Z.,DELGADO,NA,1714,NA,,
MANUEL,NA,CASTRO,ZABALETA,323,1923-02-15,,
MANUEL,NA,DUBRA,NA,473,1934-06-07,,
MANUEL,NA,FERRERIA,BRUGULAT,548,1936-10-06,,
MANUEL,NA,FLORES,MORA,1780,1971-11-28,1923-09-04,
MANUEL,NA,FLORES,SILVA,562,2014-06-01,1950-07-23,
MANUEL,NA,GRAÑA,NA,687,NA,,
MANUEL,NA,NUÑEZ,NA,987,2000-02-15,,
MANUEL,NA,ORIBE,CORONEL,1006,1919-02-27,1890-11-07,
MANUEL,NA,PACHECO,NA,1026,NA,,
MANUEL,NA,PEREZ,ALVAREZ,4020,1986-11-04,,
MANUEL,NA,RODRIGUEZ,ALONSO,4044,1926-02-15,,
MANUEL,NA,RODRIGUEZ,CORREA,4059,1959-03-01,,
MANUEL,NA,SEOANE,NA,1297,1932-03-18,,
MANUEL,NA,STIRLING,NA,1337,1923-02-15,,
MANUEL,NA,VAZQUEZ,FERREIRO,4117,1919-02-07,,
MANUEL,NA,VAZQUEZ,NA,4117,NA,,
MANUEL,NA,XAVIER,NA,2270,NA,,
MARCELA,NA,ACOSTA,NA,3052,2015-03-01,,
MARCELINO,NA,LEAL,NA,802,NA,,
MARCELINO,NA,URIOSTE,NA,2227,NA,1930,1
MARCELO,NA,ALONSO,NA,3220,2015-03-01,,
MARCELO,NA,ANTONACCIO,NA,1483,NA,1955-03-02,
MARCELO,NA,DELGADO,NA,3064,2015-03-01,,
MARCELO,NA,DOMINGUEZ,,2659,2010-03-01,,
MARCELO,NA,FUENTES,NA,3304,2014-06-01,,
MARCELO,NA,MORAES,NA,3119,2015-03-01,,
MARCELO,NA,RAMOS,NA,3054,2015-03-01,,
MARCELO,NA,RODRIGUEZ,NA,3091,2015-03-01,,
MARCOS,NA,BIANCHI,NA,1563,NA,,
MARCOS,NA,CARAMBULA,NA,1616,2015-02-15,1947-12-23,
MARCOS,NA,GIL,CARESANI,642,1993-06-18,1956-03-16,
MARCOS,NA,HERNANDEZ,NA,3108,2015-03-01,,
MARCOS,NA,LOPEZ,NA,2983,2015-03-01,,
MARCOS,NA,TORRES,NA,3117,2015-03-01,,
MARGARITA,NA,ABREU,DE MACHADO,1456,NA,1900-04-15,
MARGARITA,NA,PERCOVICH,NA,2011,NA,1941-01-21,
MARGARITA,NA,REYES,GALVAN,4039,1990-03-01,1953-09-10,
MARGARITA,NA,REYES,NA,4039,2010-03-01,1953-09-10,
MARGOT,NA,ACOSTA,NA,1460,NA,,
